cell_id,tile,sample,sample_stage,x_pixel,y_pixel,x_um,y_um,x,y,n_genes,n_counts,leiden,predicted.celltype,predicted.celltype.score
W7_tile_0_cell_928,tile_W7_0,W7,7w_6d,7160.5,9516.5,972.70498,1350.86871,972.70498,1350.86871,77,102.0,1,EVT2,0.792770490441972
W7_tile_0_cell_95,tile_W7_0,W7,7w_6d,6386.0,9630.0,862.7414699999999,1366.98344,862.7414699999999,1366.98344,73,113.0,1,EVT2,0.482833913607438
W7_tile_0_cell_957,tile_W7_0,W7,7w_6d,5603.0,10319.0,751.5711299999999,1464.80766,751.5711299999999,1464.80766,132,181.0,5,STB,0.520245021498729
W7_tile_0_cell_963,tile_W7_0,W7,7w_6d,6065.0,9752.0,817.16589,1384.305,817.16589,1384.305,79,119.0,0,vCTB2,0.713023098794566
W7_tile_0_cell_964,tile_W7_0,W7,7w_6d,7353.5,9821.0,1000.10712,1394.10162,1000.10712,1394.10162,50,86.0,0,vCTB2,0.618490333569175
W7_tile_0_cell_970,tile_W7_0,W7,7w_6d,5714.0,9703.0,767.33091,1377.34798,767.33091,1377.34798,184,350.0,8,Endothelial_cells,0.442244611008732
W7_tile_10_cell_101,tile_W7_10,W7,7w_6d,2796.0,6541.0,353.03327,928.40722,353.03327,928.40722,104,163.0,12,Endothelial_cells,0.497120783135214
W7_tile_10_cell_103,tile_W7_10,W7,7w_6d,3009.5,5842.5,383.346,829.23419,383.346,829.23419,97,246.0,0,vCTB2,0.583805658974648
W7_tile_10_cell_104,tile_W7_10,W7,7w_6d,2766.0,6924.5,348.77387,982.85655,348.77387,982.85655,65,92.0,0,vCTB2,0.667589815177305
W7_tile_10_cell_108,tile_W7_10,W7,7w_6d,2202.5,6881.0,268.76814,976.68042,268.76814,976.68042,111,164.0,4,Fibroblast2,0.654427590131408
W7_tile_10_cell_111,tile_W7_10,W7,7w_6d,3655.0,5942.0,474.99409,843.3611999999999,474.99409,843.3611999999999,136,242.0,3,Fibroblast2,0.984562550519896
W7_tile_10_cell_115,tile_W7_10,W7,7w_6d,3098.0,5597.0,395.91123,794.3781,395.91123,794.3781,98,238.0,7,STB,0.521313128665971
W7_tile_10_cell_116,tile_W7_10,W7,7w_6d,2551.0,6674.0,318.24817,947.29056,318.24817,947.29056,183,377.0,8,Fibroblast1,0.535724467780291
W7_tile_10_cell_117,tile_W7_10,W7,7w_6d,2752.0,6844.0,346.78615,971.42716,346.78615,971.42716,151,267.0,5,vCTB2,0.403086916630887
W7_tile_10_cell_122,tile_W7_10,W7,7w_6d,2580.0,6844.0,322.36559,971.42716,322.36559,971.42716,180,284.0,0,Fibroblast1,0.833845038345372
W7_tile_10_cell_126,tile_W7_10,W7,7w_6d,3166.0,5606.0,405.56587,795.6559199999999,405.56587,795.6559199999999,159,265.0,5,vCTB2,0.299532637016029
W7_tile_10_cell_13,tile_W7_10,W7,7w_6d,2364.0,7225.0,291.69791,1025.52154,291.69791,1025.52154,95,280.0,7,vCTB2,0.37093605598064
W7_tile_10_cell_135,tile_W7_10,W7,7w_6d,2552.0,6892.0,318.39015,978.2422,318.39015,978.2422,65,94.0,0,vCTB2,0.676371201679167
W7_tile_10_cell_14,tile_W7_10,W7,7w_6d,2732.0,6975.0,343.94655,990.02654,343.94655,990.02654,93,169.0,0,vCTB2,0.500470595660831
W7_tile_10_cell_144,tile_W7_10,W7,7w_6d,1949.5,7101.0,232.8472,1007.91602,232.8472,1007.91602,83,112.0,0,vCTB2,0.568980299824771
W7_tile_10_cell_147,tile_W7_10,W7,7w_6d,2691.5,6828.5,338.19636,969.22647,338.19636,969.22647,151,248.0,5,vCTB2,0.447060278104977
W7_tile_10_cell_152,tile_W7_10,W7,7w_6d,1982.0,5547.0,237.46155,787.2791,237.46155,787.2791,107,166.0,4,Fibroblast2,0.644244151899137
W7_tile_10_cell_158,tile_W7_10,W7,7w_6d,2248.5,7259.0,275.29922,1030.34886,275.29922,1030.34886,60,182.0,2,vCTB2,0.264466917725188
W7_tile_10_cell_160,tile_W7_10,W7,7w_6d,2630.5,6913.0,329.53558,981.22378,329.53558,981.22378,148,270.0,5,vCTB2,0.343059305192753
W7_tile_10_cell_164,tile_W7_10,W7,7w_6d,3071.0,6263.0,392.07777,888.93678,392.07777,888.93678,223,491.0,3,Fibroblast2,0.836604459627381
W7_tile_10_cell_170,tile_W7_10,W7,7w_6d,2860.0,5894.0,362.11999,836.54616,362.11999,836.54616,43,83.0,0,vCTB2,0.582543228476507
W7_tile_10_cell_173,tile_W7_10,W7,7w_6d,2440.0,7239.0,302.48839,1027.50926,302.48839,1027.50926,105,333.0,7,STB,0.335081835078865
W7_tile_10_cell_178,tile_W7_10,W7,7w_6d,3673.0,6995.0,477.54973,992.86614,477.54973,992.86614,50,87.0,2,vCTB2,0.53301635906098
W7_tile_10_cell_185,tile_W7_10,W7,7w_6d,2705.0,6315.0,340.11309,896.31974,340.11309,896.31974,207,461.0,3,Fibroblast2,0.929068795594826
W7_tile_10_cell_187,tile_W7_10,W7,7w_6d,2498.0,6927.0,310.72323,983.2115,310.72323,983.2115,175,315.0,5,unknown3,0.31333349084536
W7_tile_10_cell_191,tile_W7_10,W7,7w_6d,2107.0,6702.0,255.20905,951.266,255.20905,951.266,143,289.0,3,Fibroblast2,0.868865485117492
W7_tile_10_cell_197,tile_W7_10,W7,7w_6d,2609.0,7007.0,326.48301,994.5699,326.48301,994.5699,99,280.0,7,vCTB2,0.577169674092104
W7_tile_10_cell_20,tile_W7_10,W7,7w_6d,2315.0,6634.0,284.74089,941.61136,284.74089,941.61136,142,242.0,9,Hofbauer cells,0.677508317957714
W7_tile_10_cell_201,tile_W7_10,W7,7w_6d,3255.0,6771.0,418.20209,961.06262,418.20209,961.06262,134,204.0,3,Fibroblast2,0.969552886345928
W7_tile_10_cell_208,tile_W7_10,W7,7w_6d,2137.0,5773.0,259.46845,819.36658,259.46845,819.36658,114,207.0,4,Fibroblast2,0.695402528134924
W7_tile_10_cell_209,tile_W7_10,W7,7w_6d,2894.0,5759.0,366.94731,817.3788599999999,366.94731,817.3788599999999,87,496.0,2,EVT2,0.394620258322386
W7_tile_10_cell_210,tile_W7_10,W7,7w_6d,3087.5,6894.0,394.42044,978.52616,394.42044,978.52616,75,96.0,0,vCTB2,0.704779571835464
W7_tile_10_cell_211,tile_W7_10,W7,7w_6d,3648.0,6933.5,474.00023,984.13437,474.00023,984.13437,82,126.0,0,vCTB2,0.72281610202157
W7_tile_10_cell_217,tile_W7_10,W7,7w_6d,2222.0,6807.0,271.53675,966.1739,271.53675,966.1739,239,478.0,3,Fibroblast2,0.623829988726906
W7_tile_10_cell_222,tile_W7_10,W7,7w_6d,2112.5,6995.0,255.98994,992.86614,255.98994,992.86614,190,370.0,3,Hofbauer cells,0.619743756911363
W7_tile_10_cell_229,tile_W7_10,W7,7w_6d,2638.0,5575.0,330.60043,791.25454,330.60043,791.25454,277,516.0,3,Fibroblast2,0.896088084167136
W7_tile_10_cell_231,tile_W7_10,W7,7w_6d,3656.0,6169.0,475.13607,875.59066,475.13607,875.59066,80,110.0,4,Fibroblast2,0.349160659366238
W7_tile_10_cell_236,tile_W7_10,W7,7w_6d,2271.0,6727.0,278.49377,954.8155,278.49377,954.8155,70,95.0,4,vCTB2,0.289554660430993
W7_tile_10_cell_237,tile_W7_10,W7,7w_6d,2918.0,6864.0,370.35483,974.26676,370.35483,974.26676,193,413.0,5,vCTB2,0.314155003565125
W7_tile_10_cell_238,tile_W7_10,W7,7w_6d,2041.5,5688.0,245.90936,807.29828,245.90936,807.29828,207,404.0,3,Fibroblast2,0.911869822387093
W7_tile_10_cell_24,tile_W7_10,W7,7w_6d,2962.0,7049.0,376.60195,1000.53306,376.60195,1000.53306,33,85.0,2,vCTB2,0.458303063002312
W7_tile_10_cell_248,tile_W7_10,W7,7w_6d,2725.0,5569.0,342.95269,790.40266,342.95269,790.40266,123,198.0,0,vCTB2,0.561541794656274
W7_tile_10_cell_249,tile_W7_10,W7,7w_6d,3639.0,6038.0,472.72241,856.99128,472.72241,856.99128,87,123.0,4,Fibroblast2,0.580953700072612
W7_tile_10_cell_251,tile_W7_10,W7,7w_6d,1865.0,6396.0,220.84989,907.82012,220.84989,907.82012,62,87.0,12,vCTB2,0.317531498766018
W7_tile_10_cell_252,tile_W7_10,W7,7w_6d,1858.0,7230.0,219.85603,1026.23144,219.85603,1026.23144,27,90.0,2,vCTB2,0.498016599726058
W7_tile_10_cell_253,tile_W7_10,W7,7w_6d,2984.0,6896.0,379.72551,978.81012,379.72551,978.81012,60,90.0,0,vCTB2,0.709717878284188
W7_tile_10_cell_266,tile_W7_10,W7,7w_6d,1977.5,7234.0,236.82264,1026.79936,236.82264,1026.79936,84,380.0,7,vCTB2,0.298802906254053
W7_tile_10_cell_277,tile_W7_10,W7,7w_6d,3673.0,7141.5,477.54973,1013.66621,477.54973,1013.66621,68,126.0,2,vCTB2,0.358502523709473
W7_tile_10_cell_279,tile_W7_10,W7,7w_6d,3563.0,6312.5,461.93193,895.96479,461.93193,895.96479,291,606.0,8,Fibroblast2,0.753710438474925
W7_tile_10_cell_285,tile_W7_10,W7,7w_6d,2231.0,6937.0,272.81457,984.6313,272.81457,984.6313,100,174.0,4,Fibroblast2,0.61552789381905
W7_tile_10_cell_286,tile_W7_10,W7,7w_6d,2300.0,6968.0,282.61119,989.03268,282.61119,989.03268,119,171.0,8,Fibroblast1,0.546108842171907
W7_tile_10_cell_291,tile_W7_10,W7,7w_6d,2414.0,6629.0,298.79691,940.90146,298.79691,940.90146,312,691.0,9,Hofbauer cells,0.634354778441438
W7_tile_10_cell_292,tile_W7_10,W7,7w_6d,3056.0,6871.0,389.94807,975.26062,389.94807,975.26062,157,288.0,5,vCTB2,0.360879361594185
W7_tile_10_cell_293,tile_W7_10,W7,7w_6d,2082.0,7222.5,251.65955,1025.16659,251.65955,1025.16659,106,588.0,7,STB,0.338748627733487
W7_tile_10_cell_295,tile_W7_10,W7,7w_6d,2790.0,5819.0,352.18139,825.89766,352.18139,825.89766,55,231.0,2,vCTB2,0.380572988178671
W7_tile_10_cell_304,tile_W7_10,W7,7w_6d,2633.5,6260.0,329.96152,888.5108399999999,329.96152,888.5108399999999,180,410.0,3,Fibroblast2,0.960599310736591
W7_tile_10_cell_305,tile_W7_10,W7,7w_6d,3471.0,6900.0,448.86977,979.37804,448.86977,979.37804,64,87.0,8,Fibroblast1,0.291330102064588
W7_tile_10_cell_313,tile_W7_10,W7,7w_6d,2295.0,6531.0,281.90129,926.98742,281.90129,926.98742,152,281.0,3,Fibroblast2,0.883232950518984
W7_tile_10_cell_318,tile_W7_10,W7,7w_6d,2249.0,6655.0,275.37021,944.59294,275.37021,944.59294,222,443.0,3,Fibroblast2,0.857063946780438
W7_tile_10_cell_32,tile_W7_10,W7,7w_6d,3256.0,6019.0,418.34407,854.2936599999999,418.34407,854.2936599999999,128,199.0,3,Fibroblast2,0.90396081471997
W7_tile_10_cell_320,tile_W7_10,W7,7w_6d,1872.0,6141.0,221.84375,871.61522,221.84375,871.61522,97,136.0,9,Hofbauer cells,0.612879148458708
W7_tile_10_cell_321,tile_W7_10,W7,7w_6d,2679.0,6934.0,336.42161,984.20536,336.42161,984.20536,99,163.0,0,vCTB2,0.586792556575634
W7_tile_10_cell_330,tile_W7_10,W7,7w_6d,3181.0,6704.0,407.69557,951.54996,407.69557,951.54996,66,97.0,4,Fibroblast2,0.415242845302965
W7_tile_10_cell_335,tile_W7_10,W7,7w_6d,2830.0,5790.0,357.86059,821.7802399999999,357.86059,821.7802399999999,37,145.0,2,vCTB2,0.324676531923949
W7_tile_10_cell_340,tile_W7_10,W7,7w_6d,2959.5,5884.0,376.247,835.12636,376.247,835.12636,111,274.0,0,vCTB2,0.427255944459817
W7_tile_10_cell_342,tile_W7_10,W7,7w_6d,3321.0,6979.0,427.57277,990.59446,427.57277,990.59446,102,146.0,0,vCTB2,0.670058946178732
W7_tile_10_cell_344,tile_W7_10,W7,7w_6d,2081.0,6535.0,251.51757,927.55534,251.51757,927.55534,107,180.0,3,Fibroblast2,0.647061112622214
W7_tile_10_cell_35,tile_W7_10,W7,7w_6d,2727.0,6899.0,343.23665,979.23606,343.23665,979.23606,65,90.0,0,vCTB2,0.627074976267203
W7_tile_10_cell_350,tile_W7_10,W7,7w_6d,3163.5,6731.0,405.21092,955.38342,405.21092,955.38342,63,86.0,4,Fibroblast2,0.269287640585059
W7_tile_10_cell_352,tile_W7_10,W7,7w_6d,3616.0,7016.0,469.45687,995.84772,469.45687,995.84772,76,128.0,2,EVT2,0.348633228589653
W7_tile_10_cell_355,tile_W7_10,W7,7w_6d,3382.0,6733.0,436.23355,955.66738,436.23355,955.66738,196,375.0,3,Fibroblast2,0.934644306835399
W7_tile_10_cell_356,tile_W7_10,W7,7w_6d,3514.0,6460.0,454.97491,916.90684,454.97491,916.90684,115,189.0,9,Hofbauer cells,0.534708945623256
W7_tile_10_cell_359,tile_W7_10,W7,7w_6d,3537.5,6947.0,458.31144,986.0511,458.31144,986.0511,72,102.0,0,vCTB2,0.505360550921393
W7_tile_10_cell_366,tile_W7_10,W7,7w_6d,3440.0,5896.0,444.46839,836.83012,444.46839,836.83012,204,386.0,3,Fibroblast2,0.893214051932584
W7_tile_10_cell_367,tile_W7_10,W7,7w_6d,3310.0,6576.5,426.01099,933.44751,426.01099,933.44751,118,200.0,4,Fibroblast2,0.839837569980202
W7_tile_10_cell_378,tile_W7_10,W7,7w_6d,1970.0,6787.0,235.75779,963.3343,235.75779,963.3343,149,229.0,12,Endothelial_cells,0.515396824017068
W7_tile_10_cell_380,tile_W7_10,W7,7w_6d,2191.0,7215.0,267.13537,1024.10174,267.13537,1024.10174,85,300.0,7,EVT2,0.284056068316572
W7_tile_10_cell_383,tile_W7_10,W7,7w_6d,2340.0,6794.5,288.29039,964.39915,288.29039,964.39915,106,160.0,8,Fibroblast1,0.711601079443575
W7_tile_10_cell_385,tile_W7_10,W7,7w_6d,3096.0,6519.0,395.62727,925.28366,395.62727,925.28366,129,226.0,9,Hofbauer cells,0.74490872322759
W7_tile_10_cell_386,tile_W7_10,W7,7w_6d,2649.0,5679.0,332.16221,806.02046,332.16221,806.02046,141,249.0,5,vCTB2,0.549867025261922
W7_tile_10_cell_388,tile_W7_10,W7,7w_6d,2645.5,5763.0,331.66528,817.94678,331.66528,817.94678,141,240.0,3,Fibroblast2,0.810812000195722
W7_tile_10_cell_390,tile_W7_10,W7,7w_6d,3020.0,5774.0,384.83679,819.50856,384.83679,819.50856,205,945.0,10,STB,0.554055500670142
W7_tile_10_cell_393,tile_W7_10,W7,7w_6d,1911.0,6194.0,227.38097,879.1401599999999,227.38097,879.1401599999999,71,113.0,4,Fibroblast2,0.393431833899042
W7_tile_10_cell_395,tile_W7_10,W7,7w_6d,2414.0,7034.0,298.79691,998.40336,298.79691,998.40336,127,191.0,5,vCTB2,0.485736042348452
W7_tile_10_cell_396,tile_W7_10,W7,7w_6d,2553.0,5860.0,318.53213,831.71884,318.53213,831.71884,132,265.0,3,Fibroblast2,0.84761099552904
W7_tile_10_cell_4,tile_W7_10,W7,7w_6d,3249.0,5585.0,417.35021,792.67434,417.35021,792.67434,147,236.0,8,Fibroblast2,0.685144349865634
W7_tile_10_cell_40,tile_W7_10,W7,7w_6d,3532.5,6251.0,457.60154,887.23302,457.60154,887.23302,99,168.0,4,Fibroblast2,0.507637662023366
W7_tile_10_cell_405,tile_W7_10,W7,7w_6d,3111.5,7028.0,397.82796,997.55148,397.82796,997.55148,43,94.0,2,vCTB2,0.414414918994683
W7_tile_10_cell_411,tile_W7_10,W7,7w_6d,2112.5,7092.0,255.98994,1006.6382,255.98994,1006.6382,109,164.0,0,vCTB2,0.595841075898213
W7_tile_10_cell_415,tile_W7_10,W7,7w_6d,2083.0,5584.0,251.80153,792.5323599999999,251.80153,792.5323599999999,193,320.0,8,Fibroblast1,0.530936119975342
W7_tile_10_cell_423,tile_W7_10,W7,7w_6d,1890.0,7124.0,224.39939,1011.18156,224.39939,1011.18156,81,135.0,0,vCTB2,0.531849789752009
W7_tile_10_cell_426,tile_W7_10,W7,7w_6d,1935.0,6586.0,230.78849,934.79632,230.78849,934.79632,166,324.0,5,vCTB2,0.324009673051202
W7_tile_10_cell_427,tile_W7_10,W7,7w_6d,3631.0,7091.0,471.58657,1006.49622,471.58657,1006.49622,76,198.0,7,STB,0.382944589449233
W7_tile_10_cell_428,tile_W7_10,W7,7w_6d,2529.0,7017.0,315.12461,995.9897,315.12461,995.9897,106,281.0,7,vCTB2,0.538935199089852
W7_tile_10_cell_437,tile_W7_10,W7,7w_6d,3492.0,6967.5,451.85135,988.96169,451.85135,988.96169,63,80.0,0,vCTB2,0.589785880949354
W7_tile_10_cell_447,tile_W7_10,W7,7w_6d,3420.0,6877.0,441.62879,976.1125,441.62879,976.1125,98,138.0,12,Endothelial_cells,0.485478286118975
W7_tile_10_cell_448,tile_W7_10,W7,7w_6d,3100.5,5694.0,396.26618,808.15016,396.26618,808.15016,225,622.0,10,STB,0.558281232650132
W7_tile_10_cell_453,tile_W7_10,W7,7w_6d,2724.0,6739.0,342.81071,956.51926,342.81071,956.51926,227,470.0,5,unknown3,0.381880373919266
W7_tile_10_cell_456,tile_W7_10,W7,7w_6d,3646.0,6881.5,473.71627,976.75141,473.71627,976.75141,70,86.0,0,vCTB2,0.500601025319103
W7_tile_10_cell_46,tile_W7_10,W7,7w_6d,3199.0,5668.0,410.25121,804.45868,410.25121,804.45868,161,292.0,12,Endothelial_cells,0.958402880576715
W7_tile_10_cell_469,tile_W7_10,W7,7w_6d,2277.0,7145.5,279.34565,1014.23413,279.34565,1014.23413,70,106.0,7,vCTB2,0.590255708420382
W7_tile_10_cell_472,tile_W7_10,W7,7w_6d,1971.0,5636.0,235.89977,799.91532,235.89977,799.91532,106,186.0,12,Endothelial_cells,0.439552255841501
W7_tile_10_cell_474,tile_W7_10,W7,7w_6d,3666.5,6829.0,476.62686,969.29746,476.62686,969.29746,79,106.0,12,Fibroblast1,0.350553109089957
W7_tile_10_cell_477,tile_W7_10,W7,7w_6d,2301.0,7235.0,282.75317,1026.94134,282.75317,1026.94134,72,182.0,7,STB,0.31231487872895
W7_tile_10_cell_488,tile_W7_10,W7,7w_6d,3476.0,6008.0,449.57967,852.7318799999999,449.57967,852.7318799999999,88,115.0,4,Fibroblast2,0.567736274950414
W7_tile_10_cell_490,tile_W7_10,W7,7w_6d,2004.0,7155.0,240.58511,1015.58294,240.58511,1015.58294,99,221.0,0,vCTB2,0.701245631321312
W7_tile_10_cell_491,tile_W7_10,W7,7w_6d,2178.0,7134.0,265.28963,1012.60136,265.28963,1012.60136,69,124.0,7,vCTB2,0.435275461117649
W7_tile_10_cell_493,tile_W7_10,W7,7w_6d,2092.0,7159.0,253.07935,1016.15086,253.07935,1016.15086,37,101.0,2,vCTB2,0.699995133013855
W7_tile_10_cell_495,tile_W7_10,W7,7w_6d,3202.0,6651.0,410.67715,944.02502,410.67715,944.02502,148,271.0,9,Fibroblast2,0.605685473083917
W7_tile_10_cell_497,tile_W7_10,W7,7w_6d,3319.0,6774.0,427.28881,961.48856,427.28881,961.48856,163,265.0,3,Fibroblast2,0.979668633929898
W7_tile_10_cell_498,tile_W7_10,W7,7w_6d,3056.0,5554.0,389.94807,788.27296,389.94807,788.27296,102,383.0,7,STB,0.27859175221155
W7_tile_10_cell_499,tile_W7_10,W7,7w_6d,2225.0,7057.0,271.96269,1001.6689,271.96269,1001.6689,127,181.0,0,Fibroblast2,0.527010362206468
W7_tile_10_cell_512,tile_W7_10,W7,7w_6d,3510.0,6599.0,454.40699,936.64206,454.40699,936.64206,72,93.0,4,Fibroblast2,0.377093787748909
W7_tile_10_cell_515,tile_W7_10,W7,7w_6d,1939.0,5574.5,231.35641,791.18355,231.35641,791.18355,103,148.0,4,Fibroblast2,0.502918657413659
W7_tile_10_cell_516,tile_W7_10,W7,7w_6d,3294.0,6925.0,423.73931,982.92754,423.73931,982.92754,239,396.0,5,unknown3,0.342959074739103
W7_tile_10_cell_518,tile_W7_10,W7,7w_6d,1869.0,6883.0,221.41781,976.96438,221.41781,976.96438,79,117.0,9,Hofbauer cells,0.388223390957865
W7_tile_10_cell_523,tile_W7_10,W7,7w_6d,3591.0,7127.5,465.90737,1011.67849,465.90737,1011.67849,62,110.0,2,vCTB2,0.25444398129365
W7_tile_10_cell_528,tile_W7_10,W7,7w_6d,2895.0,5855.0,367.08929,831.0089399999999,367.08929,831.0089399999999,109,401.0,7,vCTB2,0.447942014253886
W7_tile_10_cell_532,tile_W7_10,W7,7w_6d,2802.0,5886.0,353.88515,835.41032,353.88515,835.41032,79,169.0,0,vCTB2,0.519199360174672
W7_tile_10_cell_533,tile_W7_10,W7,7w_6d,3511.5,7061.0,454.61996,1002.23682,454.61996,1002.23682,264,622.0,10,Endothelial_cells,0.304064002975612
W7_tile_10_cell_535,tile_W7_10,W7,7w_6d,3174.5,5843.0,406.7727,829.30518,406.7727,829.30518,58,88.0,12,vCTB2,0.268614562816047
W7_tile_10_cell_536,tile_W7_10,W7,7w_6d,3393.0,6977.5,437.79533,990.38149,437.79533,990.38149,219,440.0,5,Endothelial_cells,0.946675242868633
W7_tile_10_cell_537,tile_W7_10,W7,7w_6d,2183.5,5645.0,266.07052,801.19314,266.07052,801.19314,175,318.0,3,Fibroblast2,0.865711709825
W7_tile_10_cell_57,tile_W7_10,W7,7w_6d,2692.0,5824.0,338.26735,826.6075599999999,338.26735,826.6075599999999,54,125.0,0,vCTB2,0.62494405221583
W7_tile_10_cell_571,tile_W7_10,W7,7w_6d,2541.0,7203.0,316.82837,1022.39798,316.82837,1022.39798,136,431.0,7,STB,0.385146405336812
W7_tile_10_cell_573,tile_W7_10,W7,7w_6d,2659.5,7192.0,333.653,1020.8362,333.653,1020.8362,75,186.0,2,STB,0.444307989474335
W7_tile_10_cell_575,tile_W7_10,W7,7w_6d,2455.0,7117.0,304.61809,1010.1877,304.61809,1010.1877,65,103.0,2,vCTB2,0.485611130967669
W7_tile_10_cell_576,tile_W7_10,W7,7w_6d,2647.0,7125.0,331.87825,1011.32354,331.87825,1011.32354,81,172.0,2,vCTB2,0.369461878837788
W7_tile_10_cell_578,tile_W7_10,W7,7w_6d,2706.0,7132.5,340.25507,1012.38839,340.25507,1012.38839,60,194.0,2,EVT2,0.291445459134452
W7_tile_10_cell_581,tile_W7_10,W7,7w_6d,3350.0,7106.5,431.69019,1008.69691,431.69019,1008.69691,28,82.0,2,vCTB2,0.571842746223553
W7_tile_10_cell_582,tile_W7_10,W7,7w_6d,3476.0,7132.5,449.57967,1012.38839,449.57967,1012.38839,67,210.0,2,vCTB2,0.284044875387626
W7_tile_10_cell_583,tile_W7_10,W7,7w_6d,2719.0,7069.0,342.10081,1003.37266,342.10081,1003.37266,73,238.0,2,vCTB2,0.46680366373263
W7_tile_10_cell_584,tile_W7_10,W7,7w_6d,2816.0,7037.0,355.87287,998.8293,355.87287,998.8293,154,477.0,10,STB,0.609329610254401
W7_tile_10_cell_585,tile_W7_10,W7,7w_6d,1946.0,7005.0,232.35027,994.28594,232.35027,994.28594,192,329.0,12,Fibroblast2,0.477493343360571
W7_tile_10_cell_586,tile_W7_10,W7,7w_6d,3556.0,6978.0,460.93807,990.45248,460.93807,990.45248,73,97.0,0,vCTB2,0.61250916951523
W7_tile_10_cell_587,tile_W7_10,W7,7w_6d,3179.0,6952.0,407.41161,986.761,407.41161,986.761,285,711.0,5,unknown3,0.465795642107781
W7_tile_10_cell_588,tile_W7_10,W7,7w_6d,1968.0,6914.0,235.47383,981.36576,235.47383,981.36576,116,165.0,8,Fibroblast1,0.617933997041431
W7_tile_10_cell_589,tile_W7_10,W7,7w_6d,2344.0,6896.0,288.85831,978.81012,288.85831,978.81012,397,951.0,8,Endothelial_cells,0.490997805523049
W7_tile_10_cell_590,tile_W7_10,W7,7w_6d,1991.0,6870.0,238.73937,975.11864,238.73937,975.11864,165,289.0,8,Fibroblast1,0.91489878618725
W7_tile_10_cell_591,tile_W7_10,W7,7w_6d,2084.0,6790.0,251.94351,963.76024,251.94351,963.76024,144,216.0,3,Fibroblast2,0.936373133669021
W7_tile_10_cell_595,tile_W7_10,W7,7w_6d,2977.0,6768.0,378.73165,960.63668,378.73165,960.63668,180,317.0,12,Endothelial_cells,0.585293269030813
W7_tile_10_cell_597,tile_W7_10,W7,7w_6d,2052.0,6747.0,247.40015,957.6551,247.40015,957.6551,105,181.0,4,Fibroblast2,0.521207680873531
W7_tile_10_cell_598,tile_W7_10,W7,7w_6d,2610.0,6749.0,326.62499,957.93906,326.62499,957.93906,234,453.0,5,Fibroblast2,0.420461292748833
W7_tile_10_cell_599,tile_W7_10,W7,7w_6d,1917.5,6690.0,228.30384,949.56224,228.30384,949.56224,123,198.0,0,vCTB2,0.52248023794915
W7_tile_10_cell_60,tile_W7_10,W7,7w_6d,2799.0,6900.0,353.45921,979.37804,353.45921,979.37804,91,162.0,0,vCTB2,0.66539320875187
W7_tile_10_cell_600,tile_W7_10,W7,7w_6d,3415.5,6705.0,440.98988,951.69194,440.98988,951.69194,67,96.0,4,Fibroblast2,0.293735386622917
W7_tile_10_cell_601,tile_W7_10,W7,7w_6d,1862.0,6691.0,220.42395,949.70422,220.42395,949.70422,159,356.0,10,vCTBp,0.329019801747252
W7_tile_10_cell_603,tile_W7_10,W7,7w_6d,2766.0,6658.0,348.77387,945.01888,348.77387,945.01888,221,479.0,5,unknown3,0.379414094076284
W7_tile_10_cell_605,tile_W7_10,W7,7w_6d,2839.0,6662.0,359.13841,945.5868,359.13841,945.5868,279,572.0,5,Endothelial_cells,0.539672333438317
W7_tile_10_cell_606,tile_W7_10,W7,7w_6d,2111.0,6597.0,255.77697,936.3581,255.77697,936.3581,195,413.0,3,Fibroblast2,0.921570098167433
W7_tile_10_cell_609,tile_W7_10,W7,7w_6d,2593.5,6564.5,324.28232,931.74375,324.28232,931.74375,192,394.0,12,Endothelial_cells,0.978178444574374
W7_tile_10_cell_610,tile_W7_10,W7,7w_6d,2863.0,6563.5,362.54593,931.60177,362.54593,931.60177,104,156.0,8,Fibroblast1,0.632294408070697
W7_tile_10_cell_611,tile_W7_10,W7,7w_6d,2472.0,6567.0,307.03175,932.0987,307.03175,932.0987,60,83.0,4,vCTB2,0.212501213991056
W7_tile_10_cell_612,tile_W7_10,W7,7w_6d,1883.0,6535.0,223.40553,927.55534,223.40553,927.55534,128,231.0,5,vCTB2,0.374090914465442
W7_tile_10_cell_614,tile_W7_10,W7,7w_6d,3386.0,6526.0,436.80147,926.27752,436.80147,926.27752,178,374.0,3,Fibroblast2,0.8108010228189
W7_tile_10_cell_616,tile_W7_10,W7,7w_6d,2957.0,6476.0,375.89205,919.17852,375.89205,919.17852,143,238.0,3,Fibroblast2,0.922156824175221
W7_tile_10_cell_617,tile_W7_10,W7,7w_6d,1883.0,6451.0,223.40553,915.62902,223.40553,915.62902,120,199.0,5,vCTB2,0.488445180044492
W7_tile_10_cell_618,tile_W7_10,W7,7w_6d,2735.5,6446.0,344.44348,914.91912,344.44348,914.91912,180,342.0,12,Endothelial_cells,0.760916504653275
W7_tile_10_cell_619,tile_W7_10,W7,7w_6d,1976.0,6481.0,236.60967,919.88842,236.60967,919.88842,184,320.0,5,unknown3,0.378599323841617
W7_tile_10_cell_621,tile_W7_10,W7,7w_6d,3239.0,6444.0,415.93041,914.63516,415.93041,914.63516,82,127.0,4,Fibroblast2,0.326416954178976
W7_tile_10_cell_622,tile_W7_10,W7,7w_6d,2063.0,6448.0,248.96193,915.20308,248.96193,915.20308,100,145.0,4,Fibroblast1,0.426215352940238
