cell_id,tile,sample,sample_stage,x_pixel,y_pixel,x_um,y_um,x,y,n_genes,n_counts,leiden,predicted.celltype,predicted.celltype.score
W9_tile_4_cell_146,tile_W9_4,W9,9w_1d,3986.0,14458.0,564.79644,2052.60486,564.79644,2052.60486,85,123.0,12,Fibroblast1,0.273121577724662
W9_tile_4_cell_156,tile_W9_4,W9,9w_1d,4300.5,14377.5,609.44915,2041.17547,609.44915,2041.17547,161,314.0,8,Fibroblast1,0.838702444816134
W9_tile_4_cell_166,tile_W9_4,W9,9w_1d,3969.0,13458.0,562.38278,1910.62486,562.38278,1910.62486,126,217.0,9,Hofbauer cells,0.714332019646204
W9_tile_4_cell_219,tile_W9_4,W9,9w_1d,3845.0,13171.5,544.77726,1869.94759,544.77726,1869.94759,87,132.0,0,vCTB2,0.738071572339568
W9_tile_4_cell_22,tile_W9_4,W9,9w_1d,4533.0,14300.5,642.4594999999999,2030.24301,642.4594999999999,2030.24301,181,312.0,3,Fibroblast2,0.99372869060426
W9_tile_4_cell_225,tile_W9_4,W9,9w_1d,4245.0,14421.0,601.56926,2047.3516,601.56926,2047.3516,81,107.0,4,Fibroblast1,0.460303994348573
W9_tile_4_cell_231,tile_W9_4,W9,9w_1d,4268.0,14476.0,604.8348,2055.1605,604.8348,2055.1605,116,163.0,8,Fibroblast1,0.407297424360986
W9_tile_4_cell_237,tile_W9_4,W9,9w_1d,3842.0,13057.0,544.35132,1853.69088,544.35132,1853.69088,217,314.0,3,Fibroblast2,0.92103002551992
W9_tile_4_cell_238,tile_W9_4,W9,9w_1d,4649.0,14275.5,658.92918,2026.69351,658.92918,2026.69351,82,114.0,0,vCTB2,0.656639039665387
W9_tile_4_cell_255,tile_W9_4,W9,9w_1d,4772.0,13249.0,676.3927199999999,1880.95104,676.3927199999999,1880.95104,113,157.0,4,Fibroblast2,0.632820849145331
W9_tile_4_cell_259,tile_W9_4,W9,9w_1d,4883.5,13222.0,692.22349,1877.11758,692.22349,1877.11758,133,202.0,3,Fibroblast2,0.908057102065185
W9_tile_4_cell_264,tile_W9_4,W9,9w_1d,4673.5,13897.0,662.40769,1972.95408,662.40769,1972.95408,128,238.0,5,vCTB2,0.543608354359433
W9_tile_4_cell_27,tile_W9_4,W9,9w_1d,4103.0,13443.0,581.4081,1908.49516,581.4081,1908.49516,272,588.0,3,Fibroblast2,0.953740400679198
W9_tile_4_cell_281,tile_W9_4,W9,9w_1d,4451.0,14350.0,630.81714,2037.27102,630.81714,2037.27102,65,106.0,4,EVT2,0.316972016223646
W9_tile_4_cell_288,tile_W9_4,W9,9w_1d,4895.0,13620.0,693.85626,1933.62562,693.85626,1933.62562,143,243.0,5,vCTB2,0.523407766848807
W9_tile_4_cell_292,tile_W9_4,W9,9w_1d,4751.5,13751.0,673.48213,1952.225,673.48213,1952.225,58,80.0,0,vCTB2,0.619527091687984
W9_tile_4_cell_308,tile_W9_4,W9,9w_1d,4678.0,13340.0,663.0466,1893.87122,663.0466,1893.87122,61,82.0,4,Fibroblast2,0.259805092459156
W9_tile_4_cell_311,tile_W9_4,W9,9w_1d,4869.0,13307.0,690.16478,1889.18588,690.16478,1889.18588,178,318.0,8,Fibroblast1,0.821482283426018
W9_tile_4_cell_316,tile_W9_4,W9,9w_1d,4777.0,13091.0,677.10262,1858.5182,677.10262,1858.5182,63,97.0,9,Hofbauer cells,0.237543565195608
W9_tile_4_cell_319,tile_W9_4,W9,9w_1d,4958.0,13224.0,702.8009999999999,1877.40154,702.8009999999999,1877.40154,292,588.0,3,Fibroblast2,0.697851144173645
W9_tile_4_cell_321,tile_W9_4,W9,9w_1d,4221.0,14529.0,598.16174,2062.68544,598.16174,2062.68544,139,214.0,4,Fibroblast2,0.578744799995513
W9_tile_4_cell_322,tile_W9_4,W9,9w_1d,4406.0,12920.0,624.42804,1834.23962,624.42804,1834.23962,63,97.0,4,Fibroblast2,0.488288243532363
W9_tile_4_cell_343,tile_W9_4,W9,9w_1d,4129.0,13879.0,585.09958,1970.39844,585.09958,1970.39844,100,178.0,8,Fibroblast1,0.501315805224853
W9_tile_4_cell_346,tile_W9_4,W9,9w_1d,5058.0,13183.0,716.999,1871.58036,716.999,1871.58036,118,163.0,0,vCTB2,0.482565884850614
W9_tile_4_cell_349,tile_W9_4,W9,9w_1d,4048.0,14488.0,573.5992,2056.86426,573.5992,2056.86426,124,181.0,4,Fibroblast2,0.522096240066688
W9_tile_4_cell_362,tile_W9_4,W9,9w_1d,5023.0,13110.5,712.0296999999999,1861.28681,712.0296999999999,1861.28681,57,80.0,0,vCTB2,0.725915040334996
W9_tile_4_cell_372,tile_W9_4,W9,9w_1d,4127.0,14264.0,584.81562,2025.06074,584.81562,2025.06074,204,350.0,3,Fibroblast2,0.803918117556151
W9_tile_4_cell_373,tile_W9_4,W9,9w_1d,4054.0,14614.0,574.4510799999999,2074.75374,574.4510799999999,2074.75374,253,462.0,3,Fibroblast2,0.762670354142378
W9_tile_4_cell_378,tile_W9_4,W9,9w_1d,3966.0,13855.0,561.9568399999999,1966.99092,561.9568399999999,1966.99092,73,119.0,0,vCTB2,0.749748754545136
W9_tile_4_cell_381,tile_W9_4,W9,9w_1d,4429.0,12980.0,627.69358,1842.75842,627.69358,1842.75842,155,253.0,9,Hofbauer cells,0.683970503475948
W9_tile_4_cell_385,tile_W9_4,W9,9w_1d,4941.0,13506.5,700.38734,1917.51089,700.38734,1917.51089,124,204.0,8,Fibroblast1,0.703556947957405
W9_tile_4_cell_387,tile_W9_4,W9,9w_1d,4922.0,13347.0,697.68972,1894.86508,697.68972,1894.86508,138,204.0,8,Fibroblast1,0.905255445047468
W9_tile_4_cell_393,tile_W9_4,W9,9w_1d,4143.5,13746.0,587.15829,1951.5151,587.15829,1951.5151,266,456.0,8,Fibroblast1,0.364754604945362
W9_tile_4_cell_395,tile_W9_4,W9,9w_1d,4848.0,13501.5,687.1831999999999,1916.80099,687.1831999999999,1916.80099,105,166.0,8,Fibroblast1,0.498228151102038
W9_tile_4_cell_417,tile_W9_4,W9,9w_1d,3929.0,14315.0,556.70358,2032.30172,556.70358,2032.30172,130,187.0,8,Fibroblast1,0.579842782540709
W9_tile_4_cell_421,tile_W9_4,W9,9w_1d,4034.0,14537.0,571.61148,2063.82128,571.61148,2063.82128,122,171.0,4,Fibroblast2,0.833187282569507
W9_tile_4_cell_43,tile_W9_4,W9,9w_1d,4744.5,13621.5,672.4882699999999,1933.83859,672.4882699999999,1933.83859,250,432.0,3,Fibroblast2,0.876693777705751
W9_tile_4_cell_437,tile_W9_4,W9,9w_1d,5104.0,13288.0,723.53008,1886.48826,723.53008,1886.48826,156,237.0,5,STB,0.436747169043398
W9_tile_4_cell_438,tile_W9_4,W9,9w_1d,4425.0,14732.0,627.1256599999999,2091.50738,627.1256599999999,2091.50738,92,129.0,0,vCTB2,0.506207931653755
W9_tile_4_cell_439,tile_W9_4,W9,9w_1d,4804.0,13156.0,680.93608,1867.7469,680.93608,1867.7469,88,136.0,4,Fibroblast2,0.438672403809755
W9_tile_4_cell_443,tile_W9_4,W9,9w_1d,4823.5,13342.0,683.70469,1894.15518,683.70469,1894.15518,160,244.0,8,Fibroblast2,0.720743177801279
W9_tile_4_cell_446,tile_W9_4,W9,9w_1d,4159.5,14573.0,589.42997,2068.93256,589.42997,2068.93256,119,194.0,4,Fibroblast2,0.622534606101086
W9_tile_4_cell_452,tile_W9_4,W9,9w_1d,4444.0,14433.0,629.82328,2049.05536,629.82328,2049.05536,108,205.0,12,Endothelial_cells,0.383145108876284
W9_tile_4_cell_467,tile_W9_4,W9,9w_1d,4741.0,13043.0,671.9913399999999,1851.70316,671.9913399999999,1851.70316,139,226.0,3,Fibroblast2,0.607025197573211
W9_tile_4_cell_473,tile_W9_4,W9,9w_1d,3963.0,12969.5,561.5309,1841.26763,561.5309,1841.26763,270,472.0,3,Fibroblast2,0.883162092546363
W9_tile_4_cell_480,tile_W9_4,W9,9w_1d,4985.0,13428.0,706.63446,1906.36546,706.63446,1906.36546,71,93.0,8,Fibroblast1,0.311768193928375
W9_tile_4_cell_481,tile_W9_4,W9,9w_1d,4382.0,14376.5,621.02052,2041.03349,621.02052,2041.03349,75,112.0,12,Fibroblast1,0.351589280916855
W9_tile_4_cell_483,tile_W9_4,W9,9w_1d,4568.0,14215.0,647.4288,2018.10372,647.4288,2018.10372,123,217.0,9,Hofbauer cells,0.54658454286091
W9_tile_4_cell_485,tile_W9_4,W9,9w_1d,4392.5,14681.0,622.51131,2084.2664,622.51131,2084.2664,107,142.0,0,vCTB2,0.361293344260362
W9_tile_4_cell_489,tile_W9_4,W9,9w_1d,4597.0,14385.0,651.54622,2042.24032,651.54622,2042.24032,226,462.0,5,unknown3,0.314765449184031
W9_tile_4_cell_494,tile_W9_4,W9,9w_1d,4999.0,12931.0,708.62218,1835.8014,708.62218,1835.8014,126,172.0,5,vCTB2,0.431513793636094
W9_tile_4_cell_502,tile_W9_4,W9,9w_1d,4041.0,14203.0,572.60534,2016.39996,572.60534,2016.39996,209,360.0,8,Fibroblast1,0.770007356588719
W9_tile_4_cell_518,tile_W9_4,W9,9w_1d,4423.0,13509.0,626.8417,1917.86584,626.8417,1917.86584,226,477.0,9,Hofbauer cells,0.623267039167911
W9_tile_4_cell_522,tile_W9_4,W9,9w_1d,4077.0,13686.5,577.71662,1943.06729,577.71662,1943.06729,136,190.0,8,Fibroblast1,0.481306804909516
W9_tile_4_cell_523,tile_W9_4,W9,9w_1d,4232.0,13777.0,599.72352,1955.91648,599.72352,1955.91648,203,348.0,3,Fibroblast2,0.945688995669445
W9_tile_4_cell_528,tile_W9_4,W9,9w_1d,4462.0,14310.0,632.37892,2031.59182,632.37892,2031.59182,63,99.0,12,vCTB2,0.410670325469568
W9_tile_4_cell_529,tile_W9_4,W9,9w_1d,4471.0,14585.0,633.65674,2070.63632,633.65674,2070.63632,165,289.0,5,vCTB2,0.335385470924275
W9_tile_4_cell_532,tile_W9_4,W9,9w_1d,4481.0,13172.0,635.07654,1870.01858,635.07654,1870.01858,177,329.0,9,Hofbauer cells,0.641986055909003
W9_tile_4_cell_533,tile_W9_4,W9,9w_1d,4332.0,14439.0,613.92152,2049.90724,613.92152,2049.90724,71,125.0,8,vCTB2,0.397723374055638
W9_tile_4_cell_54,tile_W9_4,W9,9w_1d,4887.0,13035.0,692.72042,1850.56732,692.72042,1850.56732,243,445.0,9,Hofbauer cells,0.51361985173128
W9_tile_4_cell_566,tile_W9_4,W9,9w_1d,4277.0,14181.0,606.11262,2013.2764,606.11262,2013.2764,251,533.0,3,Fibroblast2,0.927385854675714
W9_tile_4_cell_567,tile_W9_4,W9,9w_1d,4747.0,13319.0,672.84322,1890.88964,672.84322,1890.88964,128,195.0,3,Fibroblast2,0.850495540659234
W9_tile_4_cell_570,tile_W9_4,W9,9w_1d,3848.0,14290.0,545.2031999999999,2028.75222,545.2031999999999,2028.75222,126,168.0,0,Fibroblast2,0.34118657929268
W9_tile_4_cell_580,tile_W9_4,W9,9w_1d,4208.0,13318.0,596.316,1890.74766,596.316,1890.74766,281,490.0,3,Fibroblast2,0.90920884850039
W9_tile_4_cell_582,tile_W9_4,W9,9w_1d,3876.0,13424.0,549.17864,1905.79754,549.17864,1905.79754,59,93.0,0,vCTB2,0.687387380080887
W9_tile_4_cell_583,tile_W9_4,W9,9w_1d,3745.0,12936.0,530.57926,1836.5113,530.57926,1836.5113,175,263.0,5,STB,0.436735253485961
W9_tile_4_cell_598,tile_W9_4,W9,9w_1d,4994.0,13575.0,707.91228,1927.23652,707.91228,1927.23652,109,156.0,5,vCTB2,0.549226531911549
W9_tile_4_cell_6,tile_W9_4,W9,9w_1d,4015.0,13740.0,568.91386,1950.66322,568.91386,1950.66322,102,169.0,0,vCTB2,0.598096704462365
W9_tile_4_cell_615,tile_W9_4,W9,9w_1d,3952.0,14225.0,559.96912,2019.52352,559.96912,2019.52352,80,132.0,8,Fibroblast1,0.468972371192592
W9_tile_4_cell_622,tile_W9_4,W9,9w_1d,3943.0,14391.0,558.6913,2043.0922,558.6913,2043.0922,100,133.0,8,Fibroblast1,0.599942949486681
W9_tile_4_cell_63,tile_W9_4,W9,9w_1d,4808.0,13686.0,681.504,1942.9963,681.504,1942.9963,80,126.0,0,vCTB2,0.63755006454304
W9_tile_4_cell_652,tile_W9_4,W9,9w_1d,4799.0,12988.0,680.22618,1843.89426,680.22618,1843.89426,117,197.0,4,Fibroblast2,0.405574401989597
W9_tile_4_cell_660,tile_W9_4,W9,9w_1d,3716.0,14394.0,526.4618399999999,2043.51814,526.4618399999999,2043.51814,239,447.0,5,Fibroblast1,0.673367468084229
W9_tile_4_cell_664,tile_W9_4,W9,9w_1d,4979.0,13032.0,705.7825799999999,1850.14138,705.7825799999999,1850.14138,144,237.0,5,vCTB2,0.375878155297773
W9_tile_4_cell_675,tile_W9_4,W9,9w_1d,4094.0,14324.0,580.13028,2033.57954,580.13028,2033.57954,204,323.0,3,Fibroblast2,0.825624974379477
W9_tile_4_cell_691,tile_W9_4,W9,9w_1d,3876.0,14698.0,549.17864,2086.68006,549.17864,2086.68006,271,499.0,12,Endothelial_cells,0.890163070660108
W9_tile_4_cell_694,tile_W9_4,W9,9w_1d,4210.0,14644.5,596.59996,2079.08413,596.59996,2079.08413,313,634.0,3,Fibroblast2,0.594943318796882
W9_tile_4_cell_697,tile_W9_4,W9,9w_1d,4397.0,14604.0,623.15022,2073.33394,623.15022,2073.33394,163,243.0,12,Endothelial_cells,0.781905314596426
W9_tile_4_cell_698,tile_W9_4,W9,9w_1d,3717.0,14560.0,526.6038199999999,2067.08682,526.6038199999999,2067.08682,160,265.0,8,Fibroblast1,0.686980666192692
W9_tile_4_cell_701,tile_W9_4,W9,9w_1d,4534.0,14531.0,642.6014799999999,2062.9694,642.6014799999999,2062.9694,122,211.0,0,vCTB2,0.518738684666178
W9_tile_4_cell_703,tile_W9_4,W9,9w_1d,3915.0,14530.0,554.71586,2062.82742,554.71586,2062.82742,243,493.0,8,Fibroblast1,0.673991742543313
W9_tile_4_cell_705,tile_W9_4,W9,9w_1d,3819.0,14554.5,541.08578,2066.30593,541.08578,2066.30593,120,188.0,8,Fibroblast1,0.857606098299777
W9_tile_4_cell_708,tile_W9_4,W9,9w_1d,4395.0,14497.0,622.86626,2058.14208,622.86626,2058.14208,49,81.0,11,vCTB2,0.442721142331026
W9_tile_4_cell_710,tile_W9_4,W9,9w_1d,4125.0,14431.5,584.53166,2048.84239,584.53166,2048.84239,212,450.0,3,Fibroblast2,0.740170833392136
W9_tile_4_cell_716,tile_W9_4,W9,9w_1d,4003.0,14331.0,567.2101,2034.5734,567.2101,2034.5734,206,347.0,8,Fibroblast1,0.496404759654176
W9_tile_4_cell_719,tile_W9_4,W9,9w_1d,4283.0,14258.0,606.9644999999999,2024.20886,606.9644999999999,2024.20886,174,350.0,3,Fibroblast2,0.958619887512684
W9_tile_4_cell_724,tile_W9_4,W9,9w_1d,3798.0,14215.0,538.1042,2018.10372,538.1042,2018.10372,121,167.0,5,vCTB2,0.534800280751236
W9_tile_4_cell_727,tile_W9_4,W9,9w_1d,4330.5,14150.0,613.70855,2008.87502,613.70855,2008.87502,115,170.0,4,Fibroblast2,0.733855451758024
W9_tile_4_cell_729,tile_W9_4,W9,9w_1d,4657.0,14189.0,660.06502,2014.41224,660.06502,2014.41224,191,358.0,5,Hofbauer cells,0.813549740219212
W9_tile_4_cell_731,tile_W9_4,W9,9w_1d,3912.0,14164.0,554.2899199999999,2010.86274,554.2899199999999,2010.86274,209,339.0,8,Fibroblast1,0.50004662460766
W9_tile_4_cell_735,tile_W9_4,W9,9w_1d,4499.0,14143.0,637.63218,2007.88116,637.63218,2007.88116,151,262.0,3,Fibroblast2,0.827160510251081
W9_tile_4_cell_736,tile_W9_4,W9,9w_1d,3866.0,14100.0,547.75884,2001.77602,547.75884,2001.77602,209,414.0,5,vCTBp,0.279451470416647
W9_tile_4_cell_739,tile_W9_4,W9,9w_1d,4674.5,14064.0,662.54967,1996.66474,662.54967,1996.66474,85,154.0,0,vCTB2,0.715558982872767
W9_tile_4_cell_743,tile_W9_4,W9,9w_1d,3967.0,14042.5,562.0988199999999,1993.61217,562.0988199999999,1993.61217,141,198.0,8,Fibroblast1,0.528490058961425
W9_tile_4_cell_745,tile_W9_4,W9,9w_1d,4057.0,14024.0,574.87702,1990.98554,574.87702,1990.98554,138,229.0,8,Fibroblast1,0.908663639069005
W9_tile_4_cell_746,tile_W9_4,W9,9w_1d,3908.0,14011.0,553.722,1989.1398,553.722,1989.1398,106,171.0,0,vCTB2,0.644644773110624
W9_tile_4_cell_747,tile_W9_4,W9,9w_1d,4688.0,13971.0,664.4664,1983.4606,664.4664,1983.4606,132,212.0,5,vCTB2,0.561096701862527
W9_tile_4_cell_749,tile_W9_4,W9,9w_1d,4118.0,14006.0,583.5378,1988.4299,583.5378,1988.4299,262,480.0,8,Endothelial_cells,0.574898290825368
W9_tile_4_cell_751,tile_W9_4,W9,9w_1d,3933.0,13936.0,557.2715,1978.4913,557.2715,1978.4913,121,165.0,0,vCTB2,0.47871829738094
W9_tile_4_cell_752,tile_W9_4,W9,9w_1d,3992.0,13928.0,565.64832,1977.35546,565.64832,1977.35546,124,185.0,0,vCTB2,0.578990889122629
W9_tile_4_cell_756,tile_W9_4,W9,9w_1d,4021.0,13858.0,569.7657399999999,1967.41686,569.7657399999999,1967.41686,142,226.0,0,Endothelial_cells,0.751689996235147
W9_tile_4_cell_757,tile_W9_4,W9,9w_1d,4677.0,13814.0,662.90462,1961.16974,662.90462,1961.16974,227,469.0,5,vCTBp,0.384981302700718
W9_tile_4_cell_758,tile_W9_4,W9,9w_1d,4150.0,13836.0,588.08116,1964.2933,588.08116,1964.2933,176,300.0,8,Fibroblast1,0.790256126477824
W9_tile_4_cell_766,tile_W9_4,W9,9w_1d,3952.0,13766.5,559.96912,1954.42569,559.96912,1954.42569,117,182.0,5,vCTB2,0.624609023701791
W9_tile_4_cell_771,tile_W9_4,W9,9w_1d,3943.0,13682.0,558.6913,1942.42838,558.6913,1942.42838,247,478.0,5,unknown3,0.405030424636101
W9_tile_4_cell_774,tile_W9_4,W9,9w_1d,4597.0,13643.0,651.54622,1936.89116,651.54622,1936.89116,93,131.0,4,Fibroblast2,0.62149763217338
W9_tile_4_cell_776,tile_W9_4,W9,9w_1d,3907.0,13616.0,553.58002,1933.0577,553.58002,1933.0577,127,163.0,0,vCTB2,0.318401079079225
W9_tile_4_cell_781,tile_W9_4,W9,9w_1d,3844.0,13591.0,544.63528,1929.5082,544.63528,1929.5082,250,536.0,5,unknown3,0.351085322942847
W9_tile_4_cell_787,tile_W9_4,W9,9w_1d,3869.0,13500.0,548.1847799999999,1916.58802,548.1847799999999,1916.58802,135,263.0,5,vCTB2,0.503340388590889
W9_tile_4_cell_793,tile_W9_4,W9,9w_1d,4021.0,13360.0,569.7657399999999,1896.71082,569.7657399999999,1896.71082,201,377.0,3,Fibroblast2,0.92378583853621
W9_tile_4_cell_795,tile_W9_4,W9,9w_1d,3834.5,13444.5,543.28647,1908.70813,543.28647,1908.70813,164,294.0,5,unknown3,0.315136292532531
W9_tile_4_cell_803,tile_W9_4,W9,9w_1d,3857.5,13319.0,546.55201,1890.88964,546.55201,1890.88964,88,120.0,0,vCTB2,0.669686428884735
W9_tile_4_cell_807,tile_W9_4,W9,9w_1d,4497.0,13250.0,637.34822,1881.09302,637.34822,1881.09302,114,216.0,4,Fibroblast2,0.863397306259049
W9_tile_4_cell_808,tile_W9_4,W9,9w_1d,3953.0,13272.0,560.1111,1884.21658,560.1111,1884.21658,430,954.0,9,Hofbauer cells,0.470655949623212
W9_tile_4_cell_811,tile_W9_4,W9,9w_1d,4435.0,13227.0,628.5454599999999,1877.82748,628.5454599999999,1877.82748,82,133.0,4,Fibroblast2,0.493664184234464
W9_tile_4_cell_818,tile_W9_4,W9,9w_1d,3831.0,13131.0,542.78954,1864.1974,542.78954,1864.1974,71,98.0,0,vCTB2,0.615440778790323
W9_tile_4_cell_819,tile_W9_4,W9,9w_1d,3940.0,13094.0,558.26536,1858.94414,558.26536,1858.94414,241,451.0,3,Fibroblast2,0.847623012596695
W9_tile_4_cell_820,tile_W9_4,W9,9w_1d,4342.0,13118.0,615.34132,1862.35166,615.34132,1862.35166,210,342.0,3,Fibroblast2,0.929113160363741
W9_tile_4_cell_821,tile_W9_4,W9,9w_1d,4275.0,13120.0,605.82866,1862.63562,605.82866,1862.63562,130,200.0,4,Fibroblast2,0.879634881264131
W9_tile_4_cell_822,tile_W9_4,W9,9w_1d,3757.0,13096.0,532.28302,1859.2281,532.28302,1859.2281,74,90.0,11,vCTB2,0.483160782328403
W9_tile_4_cell_823,tile_W9_4,W9,9w_1d,4335.5,13061.0,614.41845,1854.2588,614.41845,1854.2588,243,476.0,3,Fibroblast2,0.887854126268619
W9_tile_5_cell_108,tile_W9_5,W9,9w_1d,3092.0,13145.5,437.86632,1866.25611,437.86632,1866.25611,132,200.0,5,vCTB2,0.468370068284943
W9_tile_5_cell_13,tile_W9_5,W9,9w_1d,3607.0,14654.0,510.98602,2080.43294,510.98602,2080.43294,99,127.0,0,vCTB2,0.348778332343692
W9_tile_5_cell_15,tile_W9_5,W9,9w_1d,2930.5,13204.0,414.93655,1874.56194,414.93655,1874.56194,83,114.0,0,vCTB2,0.673287635755419
W9_tile_5_cell_183,tile_W9_5,W9,9w_1d,3269.0,13053.0,462.99678,1853.12296,462.99678,1853.12296,91,179.0,10,vCTB2,0.400701212941358
W9_tile_5_cell_193,tile_W9_5,W9,9w_1d,2767.0,12952.0,391.72282,1838.78298,391.72282,1838.78298,92,114.0,4,Fibroblast2,0.416204322085386
W9_tile_5_cell_216,tile_W9_5,W9,9w_1d,2772.0,13104.0,392.43272,1860.36394,392.43272,1860.36394,219,374.0,5,STB,0.56789306427617
W9_tile_5_cell_283,tile_W9_5,W9,9w_1d,2878.0,13119.0,407.4826,1862.49364,407.4826,1862.49364,110,147.0,8,Fibroblast1,0.676067763274628
W9_tile_5_cell_33,tile_W9_5,W9,9w_1d,3079.0,12924.0,436.02058,1834.80754,436.02058,1834.80754,108,150.0,3,Fibroblast2,0.780524129867169
W9_tile_5_cell_349,tile_W9_5,W9,9w_1d,2832.0,13188.0,400.95152,1872.29026,400.95152,1872.29026,127,185.0,0,Hofbauer cells,0.331028626835639
W9_tile_5_cell_377,tile_W9_5,W9,9w_1d,2780.0,13023.0,393.56856,1848.86356,393.56856,1848.86356,94,126.0,0,vCTB2,0.33277935726036
W9_tile_5_cell_43,tile_W9_5,W9,9w_1d,2885.0,13208.0,408.47646,1875.12986,408.47646,1875.12986,110,185.0,5,vCTB2,0.567669269220208
W9_tile_5_cell_473,tile_W9_5,W9,9w_1d,2728.0,12966.0,386.1856,1840.7707,386.1856,1840.7707,114,164.0,0,vCTB2,0.542390302627682
W9_tile_5_cell_533,tile_W9_5,W9,9w_1d,3189.0,12924.5,451.63838,1834.87853,451.63838,1834.87853,74,94.0,8,Fibroblast1,0.464636061850201
W9_tile_5_cell_549,tile_W9_5,W9,9w_1d,2800.0,12957.0,396.40816,1839.49288,396.40816,1839.49288,88,112.0,4,Fibroblast2,0.265214381090659
W9_tile_5_cell_60,tile_W9_5,W9,9w_1d,2880.0,12974.0,407.76656,1841.90654,407.76656,1841.90654,113,167.0,3,Fibroblast2,0.648095321017395
W9_tile_5_cell_601,tile_W9_5,W9,9w_1d,2797.5,13159.5,396.05321,1868.24383,396.05321,1868.24383,110,140.0,0,vCTB2,0.290557087354675
W9_tile_5_cell_79,tile_W9_5,W9,9w_1d,3010.0,13182.0,426.22396,1871.43838,426.22396,1871.43838,60,84.0,0,vCTB2,0.718243034444311
W9_tile_6_cell_11,tile_W9_6,W9,9w_1d,2596.0,12116.0,367.44424,1720.0877,367.44424,1720.0877,69,91.0,0,vCTB2,0.52000193124366
W9_tile_6_cell_114,tile_W9_6,W9,9w_1d,2465.0,11558.0,348.84486,1640.86286,348.84486,1640.86286,87,118.0,4,Fibroblast2,0.658088809903058
W9_tile_6_cell_118,tile_W9_6,W9,9w_1d,2789.0,12145.0,394.84638,1724.20512,394.84638,1724.20512,75,123.0,4,vCTB2,0.241714253513126
W9_tile_6_cell_123,tile_W9_6,W9,9w_1d,2609.5,11297.0,369.36097,1603.8060799999998,369.36097,1603.8060799999998,129,186.0,12,Fibroblast1,0.311242672001908
W9_tile_6_cell_131,tile_W9_6,W9,9w_1d,2704.0,11349.0,382.77808,1611.18904,382.77808,1611.18904,126,185.0,3,Fibroblast2,0.651007378160223
W9_tile_6_cell_144,tile_W9_6,W9,9w_1d,3154.0,12154.0,446.66908,1725.48294,446.66908,1725.48294,92,138.0,9,Hofbauer cells,0.336580158501419
W9_tile_6_cell_151,tile_W9_6,W9,9w_1d,2781.0,12374.0,393.71054,1756.7185399999998,393.71054,1756.7185399999998,116,178.0,8,Fibroblast1,0.797456822469402
W9_tile_6_cell_160,tile_W9_6,W9,9w_1d,3214.5,12687.0,455.25887,1801.15828,455.25887,1801.15828,170,264.0,3,Fibroblast2,0.934207876551723
W9_tile_6_cell_161,tile_W9_6,W9,9w_1d,2642.0,12529.0,373.97532,1778.72544,373.97532,1778.72544,317,703.0,5,unknown3,0.440862225580379
W9_tile_6_cell_166,tile_W9_6,W9,9w_1d,3497.0,11671.0,495.36822,1656.9066,495.36822,1656.9066,124,219.0,3,Hofbauer cells,0.63116167955143
W9_tile_6_cell_167,tile_W9_6,W9,9w_1d,2638.5,11369.0,373.47839,1614.02864,373.47839,1614.02864,123,160.0,4,Fibroblast2,0.47101668220827
W9_tile_6_cell_170,tile_W9_6,W9,9w_1d,1882.0,11467.5,266.07052,1628.01367,266.07052,1628.01367,161,224.0,5,STB,0.375459986052201
W9_tile_6_cell_172,tile_W9_6,W9,9w_1d,2689.0,12192.0,380.64838,1730.87818,380.64838,1730.87818,252,513.0,8,maternal macrophages ,0.531137831843297
W9_tile_6_cell_177,tile_W9_6,W9,9w_1d,2381.0,11300.0,336.91854,1604.23202,336.91854,1604.23202,163,280.0,5,unknown3,0.333462788226204
W9_tile_6_cell_181,tile_W9_6,W9,9w_1d,2941.0,12338.0,416.42734,1751.60726,416.42734,1751.60726,124,185.0,3,Fibroblast2,0.813206966190862
W9_tile_6_cell_183,tile_W9_6,W9,9w_1d,3137.0,12585.0,444.25542,1786.67632,444.25542,1786.67632,71,87.0,9,Hofbauer cells,0.584811617190927
W9_tile_6_cell_184,tile_W9_6,W9,9w_1d,3614.0,11167.0,511.97988,1585.34868,511.97988,1585.34868,195,330.0,3,Fibroblast2,0.932884834551659
W9_tile_6_cell_188,tile_W9_6,W9,9w_1d,2811.5,12870.5,398.04093,1827.21161,398.04093,1827.21161,94,116.0,4,Fibroblast2,0.580874601995708
W9_tile_6_cell_196,tile_W9_6,W9,9w_1d,2880.5,12012.0,407.83755,1705.32178,407.83755,1705.32178,159,278.0,4,Fibroblast2,0.673550559147331
W9_tile_6_cell_198,tile_W9_6,W9,9w_1d,1999.5,11287.5,282.75317,1602.45727,282.75317,1602.45727,66,86.0,0,vCTB2,0.612946964770366
W9_tile_6_cell_200,tile_W9_6,W9,9w_1d,3350.0,12109.0,474.49716,1719.09384,474.49716,1719.09384,86,141.0,4,Fibroblast2,0.452379440884317
W9_tile_6_cell_207,tile_W9_6,W9,9w_1d,2826.5,12575.0,400.17063,1785.25652,400.17063,1785.25652,167,258.0,3,Hofbauer cells,0.447257444861298
W9_tile_6_cell_217,tile_W9_6,W9,9w_1d,3068.5,12881.0,434.52979,1828.7024,434.52979,1828.7024,146,198.0,3,Fibroblast2,0.904939272223604
