"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"AC007066.2",3.11121192054286e-47,0.785230240840022,0.365,0.066,1.13702350848159e-42,"Upregulated in Hotspots"
"RPS10-NUDT3",3.12877823661131e-47,0.557825371332506,0.659,0.261,1.14344329435197e-42,"Upregulated in Hotspots"
"NPTX1",3.26489865131896e-47,1.70400460388305,0.218,0.004,1.19318986111103e-42,"Upregulated in Hotspots"
"SCNN1D",3.28688994158168e-47,3.11962237391673,0.261,0.022,1.20122679805044e-42,"Upregulated in Hotspots"
"TRAK1",3.33005322556325e-47,0.613931562296397,1,1,1.21700125181435e-42,"Upregulated in Hotspots"
"CAMTA2",3.33315884925401e-47,0.498563629112943,0.999,0.852,1.21813623304837e-42,"Upregulated in Hotspots"
"LRRC34",3.33910499007226e-47,1.13578014021283,0.457,0.119,1.22030930967181e-42,"Upregulated in Hotspots"
"MAFB",3.39468054222466e-47,-1.38630346049667,0.761,0.264,1.24061995096143e-42,"Upregulated in Coldspots"
"AL442067.1",3.51630588838863e-47,1.3046568008103,0.249,0.015,1.28506914997051e-42,"Upregulated in Hotspots"
"TRIB3",3.57829130376483e-47,-0.63424107530146,0.797,0.798,1.30772233987389e-42,"Upregulated in Coldspots"
"KCNK4",3.61748149155789e-47,1.31113211095799,0.366,0.073,1.32204478590475e-42,"Upregulated in Hotspots"
"CD81",3.6387891469678e-47,-11.1645811185207,1,1,1.32983188165085e-42,"Upregulated in Coldspots"
"AL158801.2",3.72447485359436e-47,2.31854228868036,0.431,0.126,1.36114657999459e-42,"Upregulated in Hotspots"
"AC027544.2",3.98406848896478e-47,1.1757120244797,0.225,0.007,1.45601766997707e-42,"Upregulated in Hotspots"
"PARD3-AS1",4.08431098312993e-47,1.60891136570793,0.215,0.003,1.49265229189466e-42,"Upregulated in Hotspots"
"SRRM4",4.12101756542813e-47,0.823575763314456,0.414,0.092,1.50606707946137e-42,"Upregulated in Hotspots"
"DMD",4.24915899650483e-47,0.765603006060052,1,1,1.55289764686266e-42,"Upregulated in Hotspots"
"AL357033.1",4.57629251184196e-47,1.41102831480304,0.207,0,1.67245186137776e-42,"Upregulated in Hotspots"
"AC110014.1",4.57629251184196e-47,1.27350613960081,0.207,0,1.67245186137776e-42,"Upregulated in Hotspots"
"AC131009.2",4.69813843640631e-47,0.760846505924182,0.222,0.006,1.71698167296905e-42,"Upregulated in Hotspots"
"ZNF385A",4.74805469962559e-47,-0.565837824058776,0.954,0.356,1.73522407052517e-42,"Upregulated in Coldspots"
"EGFL7",4.77319006259457e-47,-25.3641002388862,0.614,0.808,1.74441004027581e-42,"Upregulated in Coldspots"
"PDC",4.79118141439775e-47,-3.88759844585499,0.009,0.225,1.7509851597058e-42,"Upregulated in Coldspots"
"MYBL1",4.86659592758668e-47,-1.98679255531346,0.857,0.294,1.77854614769583e-42,"Upregulated in Coldspots"
"CTAGE1",4.89079235455199e-47,2.99836474642591,0.245,0.019,1.78738897389457e-42,"Upregulated in Hotspots"
"YBX3",4.89081163121437e-47,1.44411551904084,1,1,1.78739601874361e-42,"Upregulated in Hotspots"
"FAM13A",4.91634441097278e-47,9.61582680355496,1,1,1.79672722843411e-42,"Upregulated in Hotspots"
"AL512662.2",4.96474519912462e-47,7.31528549230133,0.307,0.054,1.81441578047208e-42,"Upregulated in Hotspots"
"GNB1L",5.13273016377112e-47,-1.1677501385648,0.966,0.396,1.87580756565179e-42,"Upregulated in Coldspots"
"NHLRC2",5.19934240455779e-47,0.531794125690659,1,1,1.90015167516969e-42,"Upregulated in Hotspots"
"TMPRSS15",5.30276511546094e-47,-0.722558646191592,0.565,0.156,1.93794853909636e-42,"Upregulated in Coldspots"
"ANKS1A",5.39929761905356e-47,-2.84403481172895,1,1,1.97322730785931e-42,"Upregulated in Coldspots"
"GNA12",5.49139947159764e-47,-1.57079376212851,1,1,2.00688685089007e-42,"Upregulated in Coldspots"
"STRBP",5.66556083317198e-47,0.928274371166039,1,1,2.07053586209103e-42,"Upregulated in Hotspots"
"CPT1A",5.73227924706482e-47,2.39178731135809,0.999,1,2.09491877363231e-42,"Upregulated in Hotspots"
"STARD9",5.95838121581754e-47,2.48369862817638,0.709,0.851,2.17754999913268e-42,"Upregulated in Hotspots"
"TYMP",6.01488082087717e-47,-2.50542783475967,1,1,2.19819834479777e-42,"Upregulated in Coldspots"
"ZNF649-AS1",6.01747828925843e-47,1.86141816219054,0.296,0.04,2.19914761559239e-42,"Upregulated in Hotspots"
"EMC1",6.56887777689425e-47,0.572316077051033,0.998,0.973,2.40066207234377e-42,"Upregulated in Hotspots"
"DGKH",6.63577914088792e-47,-5.94152353833531,0.998,0.967,2.4251118448289e-42,"Upregulated in Coldspots"
"AC025822.2",6.75223173834447e-47,2.63561002447553,0.37,0.086,2.46767061109537e-42,"Upregulated in Hotspots"
"CHST14",6.96647542775162e-47,-1.22911330850435,0.989,0.998,2.54596810982611e-42,"Upregulated in Coldspots"
"AC004528.1",7.04707284890264e-47,1.86969365063008,0.244,0.014,2.57542324335996e-42,"Upregulated in Hotspots"
"ZNF460-AS1",7.05152631153575e-47,-1.03048272663364,0.713,0.736,2.57705080581385e-42,"Upregulated in Coldspots"
"DDN-AS1",7.09793114611602e-47,1.99250300580346,0.373,0.085,2.59400991665956e-42,"Upregulated in Hotspots"
"TSHZ3",7.48302937047399e-47,1.64994114763761,0.734,0.276,2.73474791373343e-42,"Upregulated in Hotspots"
"LIN28B-AS1",7.6257277132903e-47,-2.12704335582971,0.726,0.717,2.78689845009907e-42,"Upregulated in Coldspots"
"AL136162.1",7.64133441910054e-47,0.306922296938962,0.412,0.088,2.79260207680448e-42,"Upregulated in Hotspots"
"LPAR5",7.73837864693841e-47,-2.45060488343945,0.281,0.555,2.82806786031011e-42,"Upregulated in Coldspots"
"AC145124.1",8.02326551837235e-47,2.35967113427145,0.431,0.108,2.93218261634436e-42,"Upregulated in Hotspots"
"SIX4",8.1316887210046e-47,-1.44494144561286,0.874,0.872,2.97180695997834e-42,"Upregulated in Coldspots"
"GNAS",8.29132440994565e-47,-11.3650002272694,1,1,3.03014741885874e-42,"Upregulated in Coldspots"
"TDRD1",8.31064603621453e-47,0.589501389850861,0.282,0.03,3.03720870039496e-42,"Upregulated in Hotspots"
"DIDO1",8.32368575735976e-47,-0.586659710015181,1,1,3.0419741968847e-42,"Upregulated in Coldspots"
"AC121757.2",8.48164069994258e-47,1.9472865048273,0.206,0,3.09970041020102e-42,"Upregulated in Hotspots"
"KRT26",8.48164069994258e-47,1.06284415389701,0.206,0,3.09970041020102e-42,"Upregulated in Hotspots"
"DNAJC27-AS1",8.88869043393196e-47,2.19167240477237,0.402,0.112,3.24846080598478e-42,"Upregulated in Hotspots"
"LINC00457",9.10439450392965e-47,1.81613124618581,0.211,0.002,3.32729201540613e-42,"Upregulated in Hotspots"
"HNF4A",9.23426446663616e-47,1.34605335248227,0.298,0.036,3.37475429197685e-42,"Upregulated in Hotspots"
"CASKIN2",9.91078518700127e-47,0.547289080880591,0.75,0.259,3.62199555444148e-42,"Upregulated in Hotspots"
"AC008474.1",9.94097042965639e-47,1.67082186268795,0.22,0.006,3.63302705322222e-42,"Upregulated in Hotspots"
"DAG1",9.98228236467922e-47,0.833386908958438,1,1,3.64812491299567e-42,"Upregulated in Hotspots"
"C1QC",1.01928599535825e-46,-2.30117206693727,0.453,0.109,3.72508259863626e-42,"Upregulated in Coldspots"
"PTEN",1.04866696021457e-46,-4.64315533842514,1,1,3.83245827280018e-42,"Upregulated in Coldspots"
"AC010931.2",1.05527942934028e-46,1.39796591482592,0.218,0.004,3.85662420246699e-42,"Upregulated in Hotspots"
"EPHA7",1.06954359186234e-46,0.994093081625359,0.281,0.597,3.90875401082009e-42,"Upregulated in Hotspots"
"IGFBP1",1.10134044634041e-46,49.1042382914781,0.036,0.29,4.02495879519566e-42,"Upregulated in Hotspots"
"DDC",1.15492920260078e-46,1.34814753216723,0.25,0.021,4.2208042638248e-42,"Upregulated in Hotspots"
"AP2A1",1.16782837851768e-46,-1.17566243144186,1,1,4.26794559213072e-42,"Upregulated in Coldspots"
"AL356419.1",1.19085558902603e-46,2.16622844966659,0.208,0.001,4.35210083565452e-42,"Upregulated in Hotspots"
"ERP27",1.33320776135394e-46,1.31316392482361,0.783,0.483,4.87234108464413e-42,"Upregulated in Hotspots"
"LIPI",1.34258281797148e-46,1.78099965711346,0.253,0.02,4.90660316655859e-42,"Upregulated in Hotspots"
"SHROOM3",1.35324671036381e-46,-0.644985325970015,0.896,0.712,4.9455754276956e-42,"Upregulated in Coldspots"
"PDPR",1.36798550575136e-46,0.365213327136154,1,0.955,4.99943982931893e-42,"Upregulated in Hotspots"
"PLUT",1.39906353486891e-46,1.37684325729474,0.208,0.001,5.11301759453193e-42,"Upregulated in Hotspots"
"BAHCC1",1.48809786011016e-46,2.56508086395465,0.455,0.13,5.4384024395586e-42,"Upregulated in Hotspots"
"IGFBP6",1.51186929844836e-46,2.76700422503597,0.865,0.307,5.52527753810937e-42,"Upregulated in Hotspots"
"AC244131.2",1.53360455453842e-46,0.639329239463241,0.924,0.381,5.6047112050161e-42,"Upregulated in Hotspots"
"C12orf50",1.53385343339144e-46,-0.787698961234707,0.387,0.074,5.60562075767234e-42,"Upregulated in Coldspots"
"LGI2",1.54361569187554e-46,2.41458980349553,0.36,0.081,5.64129790752834e-42,"Upregulated in Hotspots"
"AC008040.1",1.54834785624771e-46,0.981334963442475,0.324,0.051,5.65859207544288e-42,"Upregulated in Hotspots"
"UCMA",1.55417686091506e-46,3.26381902328024,0.243,0.019,5.67989475590018e-42,"Upregulated in Hotspots"
"WNT5A",1.56556828439283e-46,-0.380639471430762,0.517,0.695,5.72152585214203e-42,"Upregulated in Coldspots"
"AKAIN1",1.57093292831333e-46,1.38603427359966,0.204,0,5.74113147981388e-42,"Upregulated in Hotspots"
"PAGE2",1.57093292831333e-46,1.16101981750155,0.204,0,5.74113147981388e-42,"Upregulated in Hotspots"
"AC104561.4",1.57093292831333e-46,0.889682702732875,0.204,0,5.74113147981388e-42,"Upregulated in Hotspots"
"AC069234.1",1.58805767289595e-46,-1.95585876056083,0.539,0.701,5.80371557136553e-42,"Upregulated in Coldspots"
"PKHD1L1",1.59112848726897e-46,-3.1102080371543,0.14,0.41,5.81493816957319e-42,"Upregulated in Coldspots"
"AC010336.1",1.60129986343267e-46,1.80430327687283,0.252,0.019,5.85211048090102e-42,"Upregulated in Hotspots"
"VPS11",1.60282794138442e-46,-0.740508386857957,0.98,0.981,5.85769499458352e-42,"Upregulated in Coldspots"
"C20orf27",1.61244051185404e-46,-0.279831527411651,0.985,0.887,5.89282509462178e-42,"Upregulated in Coldspots"
"CXorf58",1.61264676193887e-46,1.59980091218829,0.255,0.021,5.89357885618179e-42,"Upregulated in Hotspots"
"AIFM3",1.62559224605777e-46,1.18861115484006,0.424,0.116,5.94088942244273e-42,"Upregulated in Hotspots"
"XK",1.63828049613122e-46,-4.6634457964281,0.012,0.23,5.98725990116114e-42,"Upregulated in Coldspots"
"AC016738.2",1.65327890226062e-46,2.18974816117457,0.21,0.002,6.04207307620167e-42,"Upregulated in Hotspots"
"AC016721.1",1.70871647774526e-46,2.1857084090919,0.224,0.009,6.24467523956782e-42,"Upregulated in Hotspots"
"LINC02466",1.74221559747604e-46,1.76383150945088,0.282,0.034,6.36710112253595e-42,"Upregulated in Hotspots"
"AKAP3",1.7893348911845e-46,1.7401305860639,0.256,0.022,6.53930329332286e-42,"Upregulated in Hotspots"
"HIPK1-AS1",1.87495452852122e-46,0.696399715447122,0.556,0.167,6.85220881993364e-42,"Upregulated in Hotspots"
"AC023043.1",1.87531942752549e-46,1.8367007659527,0.276,0.03,6.85354237983467e-42,"Upregulated in Hotspots"
"AL359880.1",1.89363061576077e-46,1.2358320049397,0.362,0.076,6.92046244835931e-42,"Upregulated in Hotspots"
"NBEA",1.91047535427138e-46,2.24015535396723,0.866,0.885,6.98202322972017e-42,"Upregulated in Hotspots"
"ASRGL1",1.91695475226271e-46,-2.35816838818528,0.533,0.137,7.00570283761931e-42,"Upregulated in Coldspots"
"CEP164",1.94730703559177e-46,0.58206143454766,0.99,0.643,7.11662829227369e-42,"Upregulated in Hotspots"
"MTOR",1.96527971644431e-46,-1.5712066128346,1,1,7.18231125171738e-42,"Upregulated in Coldspots"
"AL392172.2",1.96875045697976e-46,1.37407700536768,0.219,0.006,7.19499542007823e-42,"Upregulated in Hotspots"
"ATXN1L",1.97174883559037e-46,-1.11600959169252,0.99,0.819,7.20595329454855e-42,"Upregulated in Coldspots"
"AC002091.1",2.04973095125986e-46,0.963519283653656,0.392,0.082,7.49094673447429e-42,"Upregulated in Hotspots"
"SEMA6B",2.06228508726842e-46,0.328378621432452,0.519,0.155,7.53682707993116e-42,"Upregulated in Hotspots"
"AC005358.1",2.1002445258807e-46,2.91447657784774,0.227,0.009,7.67555364428362e-42,"Upregulated in Hotspots"
"AC016588.2",2.10865227484335e-46,0.339034831877611,0.466,0.122,7.70628060364252e-42,"Upregulated in Hotspots"
"COMMD5",2.11943128747713e-46,-1.10187220047347,0.981,0.856,7.74567358321391e-42,"Upregulated in Coldspots"
"PPP1R11",2.12864533415914e-46,0.505681732752568,0.98,0.867,7.77934723821798e-42,"Upregulated in Hotspots"
"AC012574.1",2.26167953951291e-46,2.37626426932996,0.325,0.061,8.26553404510387e-42,"Upregulated in Hotspots"
"AL031280.1",2.31432098073461e-46,1.41780961076354,0.284,0.035,8.4579174561927e-42,"Upregulated in Hotspots"
"PNMA8A",2.35453107742666e-46,2.02949581633539,0.232,0.011,8.60486927556346e-42,"Upregulated in Hotspots"
"CNOT6L",2.39501416270097e-46,-5.50597855563841,1,1,8.75281875900697e-42,"Upregulated in Coldspots"
"AL078644.2",2.53853846088852e-46,-0.526965710332342,0.41,0.086,9.27734265916317e-42,"Upregulated in Coldspots"
"Z98742.4",2.55453123002774e-46,2.2848179772428,0.23,0.011,9.33578983325939e-42,"Upregulated in Hotspots"
"FAT4",2.55892552986734e-46,-0.381917815557933,0.734,0.762,9.35184924145317e-42,"Upregulated in Coldspots"
"CENPB",2.6269404397688e-46,-0.852079392363254,0.983,0.924,9.60041653117907e-42,"Upregulated in Coldspots"
"RERE-AS1",2.64062971936852e-46,1.46400019330771,0.262,0.023,9.65044537240421e-42,"Upregulated in Hotspots"
"AC008875.1",2.66294590290524e-46,1.89429456858414,0.263,0.023,9.73200209675748e-42,"Upregulated in Hotspots"
"AL049651.1",2.76471552543319e-46,1.66263378651704,0.283,0.032,1.01039293592481e-41,"Upregulated in Hotspots"
"CCL7",2.78697073965301e-46,-3.50211562837851,0.071,0.324,1.01852632651359e-41,"Upregulated in Coldspots"
"AC012313.7",2.90768584714835e-46,1.47567626124593,0.203,0,1.06264286969884e-41,"Upregulated in Hotspots"
"AL359693.1",2.90768584714835e-46,1.27549674545472,0.203,0,1.06264286969884e-41,"Upregulated in Hotspots"
"CD81-AS1",2.91095857182918e-46,0.803172787646032,0.361,0.072,1.06383891966069e-41,"Upregulated in Hotspots"
"EIF3I",2.96753959590358e-46,-0.57889341427442,1,1,1.08451702071892e-41,"Upregulated in Coldspots"
"LINC01983",2.99480044726004e-46,0.873176044510767,0.807,0.653,1.09447977145565e-41,"Upregulated in Hotspots"
"NCOA6",3.0966389573234e-46,-0.460424585750678,1,1,1.13169767334341e-41,"Upregulated in Coldspots"
"AC022498.1",3.16243778670453e-46,1.66774541841989,0.224,0.008,1.15574451352904e-41,"Upregulated in Hotspots"
"LIMCH1",3.22410740566679e-46,0.367672060812914,1,0.958,1.17828229247499e-41,"Upregulated in Hotspots"
"CCAR1",3.3761939391487e-46,-0.765926288384076,1,1,1.23386383700128e-41,"Upregulated in Coldspots"
"LINC02056",3.42699051222706e-46,1.47878817334504,0.283,0.033,1.2524279525985e-41,"Upregulated in Hotspots"
"C11orf68",3.47882682045396e-46,-1.593610648435,0.907,0.981,1.2713720498031e-41,"Upregulated in Coldspots"
"AC011921.1",3.50770527037087e-46,-0.477091631962558,0.756,0.246,1.28192596810974e-41,"Upregulated in Coldspots"
"AC092614.1",3.60187479426969e-46,1.99649756303121,0.236,0.013,1.3163411623138e-41,"Upregulated in Hotspots"
"HECW1",3.60339147163051e-46,0.263793597064608,0.488,0.148,1.31689544722208e-41,"Upregulated in Hotspots"
"TMPRSS9",3.66835075934921e-46,-2.11863300576561,0.785,0.705,1.34063546851176e-41,"Upregulated in Coldspots"
"SLC10A2",3.73562328897603e-46,1.65838914405029,0.206,0.001,1.36522088718918e-41,"Upregulated in Hotspots"
"VAV3",3.74788152295926e-46,1.99045649299572,0.994,1,1.36970078138069e-41,"Upregulated in Hotspots"
"SLN",3.79353212447301e-46,1.7090423656288,0.208,0.002,1.38638425020991e-41,"Upregulated in Hotspots"
"AL118511.1",3.88044036714564e-46,-1.7309733886696,1,0.985,1.41814573657705e-41,"Upregulated in Coldspots"
"ARID2",3.91579231311867e-46,-0.402084725116157,1,1,1.43106545875235e-41,"Upregulated in Coldspots"
"USP53",4.05967030786574e-46,-0.832068426721198,1,1,1.48364711071261e-41,"Upregulated in Coldspots"
"SLC27A4",4.16071210179618e-46,-0.775242695340588,0.964,0.991,1.52057384472243e-41,"Upregulated in Coldspots"
"MTREX",4.17102029505395e-46,0.386050153512698,1,1,1.52434107703042e-41,"Upregulated in Hotspots"
"DNAI2",4.3050444833632e-46,-3.94873040503221,0.029,0.26,1.57332155688991e-41,"Upregulated in Coldspots"
"TTLL6",4.39277423230397e-46,2.94430970382418,0.214,0.004,1.60538327093781e-41,"Upregulated in Hotspots"
"CH25H",4.42776553388336e-46,-1.96100982197126,0.222,0.541,1.61817119201301e-41,"Upregulated in Coldspots"
"ASH2L",4.52946597898444e-46,-0.416049510119687,1,1,1.65533863667965e-41,"Upregulated in Coldspots"
"CDC42EP2",4.53575205210464e-46,-2.01671917374101,0.645,0.725,1.65763594496216e-41,"Upregulated in Coldspots"
"HPRT1",4.60432206234491e-46,-1.40912822515411,0.993,0.882,1.68269554090457e-41,"Upregulated in Coldspots"
"LBR",4.61777631080277e-46,-1.3164376803643,0.991,1,1.68761253054598e-41,"Upregulated in Coldspots"
"LANCL2",4.62972523901684e-46,0.650557624965963,1,1,1.69197938585109e-41,"Upregulated in Hotspots"
"RANBP3L",4.70691628548409e-46,1.50074060441095,0.292,0.039,1.72018962569302e-41,"Upregulated in Hotspots"
"TIMM17A",4.70788151445262e-46,-0.528636839386123,1,1,1.72054237827185e-41,"Upregulated in Coldspots"
"LINC01547",4.77932805390667e-46,-0.604163673593513,0.41,0.086,1.74665323058073e-41,"Upregulated in Coldspots"
"AC092159.2",4.79813093587944e-46,0.497669579679116,0.469,0.119,1.7535249318265e-41,"Upregulated in Hotspots"
"LIAS",4.86654700405046e-46,0.376488170173919,1,0.548,1.77852826810028e-41,"Upregulated in Hotspots"
"LMAN2L",4.95203444613267e-46,0.850011426392312,0.933,0.89,1.80977050868365e-41,"Upregulated in Hotspots"
"HERC5",4.97066607487301e-46,-0.366051457629677,0.985,0.737,1.81657962372309e-41,"Upregulated in Coldspots"
"AC109129.1",5.02058499242996e-46,1.61090320938038,0.209,0.002,1.83482299133345e-41,"Upregulated in Hotspots"
"TSPAN6",5.03346540556091e-46,0.836686243030076,0.903,0.807,1.83953026711629e-41,"Upregulated in Hotspots"
"TCF21",5.10021982201059e-46,-1.12217303290934,0.539,0.697,1.86392633615199e-41,"Upregulated in Coldspots"
"RNF19B",5.1452227602794e-46,-6.86665732179568,1,1,1.88037310997171e-41,"Upregulated in Coldspots"
"ARHGAP20",5.26515036739683e-46,3.22583760497158,0.435,0.11,1.92420185326884e-41,"Upregulated in Hotspots"
"LINC02043",5.27491413537995e-46,1.61141386354313,0.389,0.08,1.92777011991596e-41,"Upregulated in Hotspots"
"AC063952.4",5.37835890688907e-46,2.81743716269209,0.202,0,1.96557504611168e-41,"Upregulated in Hotspots"
"AL929601.1",5.37835890688907e-46,2.50327189084189,0.202,0,1.96557504611168e-41,"Upregulated in Hotspots"
"PICSAR",5.37835890688907e-46,2.11026475226198,0.202,0,1.96557504611168e-41,"Upregulated in Hotspots"
"AC108452.1",5.37835890688907e-46,1.67404222189945,0.202,0,1.96557504611168e-41,"Upregulated in Hotspots"
"CHRM1",5.37835890688907e-46,1.3893333122605,0.202,0,1.96557504611168e-41,"Upregulated in Hotspots"
"C11orf96",5.56533719929289e-46,2.29796646358311,0.955,0.834,2.03390813285358e-41,"Upregulated in Hotspots"
"FHAD1",5.59649039574908e-46,-0.85704105767544,0.642,0.19,2.04529338003046e-41,"Upregulated in Coldspots"
"TMCO6",5.59859244066321e-46,1.08457242536203,0.475,0.133,2.04606159336478e-41,"Upregulated in Hotspots"
"VWA1",5.64118983281917e-46,-1.15226545170041,0.971,0.897,2.06162923630209e-41,"Upregulated in Coldspots"
"AC073130.1",5.66743279211245e-46,1.5892010063778,0.22,0.007,2.07121998820541e-41,"Upregulated in Hotspots"
"ISOC1",5.70543416250581e-46,-0.593308082508955,0.994,0.979,2.08510796902937e-41,"Upregulated in Coldspots"
"POLE2",6.07554550966682e-46,-1.4899422456645,0.901,0.95,2.22036886196284e-41,"Upregulated in Coldspots"
"AP001407.1",6.17264253392276e-46,2.76015339248547,0.217,0.006,2.25585394044741e-41,"Upregulated in Hotspots"
"LINC02227",6.38268490422162e-46,1.53951051308688,0.208,0.002,2.33261602509683e-41,"Upregulated in Hotspots"
"AL606534.1",6.39812978927723e-46,2.11016971478023,0.208,0.002,2.33826051278926e-41,"Upregulated in Hotspots"
"POP5",6.44426664785675e-46,-1.54913678731929,0.998,0.998,2.35512168912573e-41,"Upregulated in Coldspots"
"AC008883.3",6.70178221593296e-46,1.23106451233478,0.278,0.031,2.44923332863486e-41,"Upregulated in Hotspots"
"WFS1",6.9998653816764e-46,0.448935116450225,0.982,0.962,2.55817080238746e-41,"Upregulated in Hotspots"
"DEC1",7.04118389762048e-46,2.45751786839505,0.614,0.227,2.57327106722438e-41,"Upregulated in Hotspots"
"AL133370.1",7.21894522803436e-46,1.3868663950867,0.39,0.088,2.63823572303744e-41,"Upregulated in Hotspots"
"CYFIP2",7.23798547905626e-46,2.30414955913652,0.966,0.986,2.6451941731759e-41,"Upregulated in Hotspots"
"TMEM42",7.64487169410346e-46,0.406662125646353,0.887,0.378,2.79389480932705e-41,"Upregulated in Hotspots"
"ARRB2",8.0611886553228e-46,-0.582858787976421,0.526,0.685,2.94604200597427e-41,"Upregulated in Coldspots"
"LINC01579",8.15218090950972e-46,-1.84541177744458,0.592,0.652,2.97929603518942e-41,"Upregulated in Coldspots"
"CNST",8.65981267341684e-46,-1.05014336599939,1,1,3.16481513962692e-41,"Upregulated in Coldspots"
"HDHD2",8.87756424153427e-46,0.540934702820973,1,0.928,3.24439462771112e-41,"Upregulated in Hotspots"
"AC023906.2",9.08355437549269e-46,2.95318622248227,0.207,0.002,3.31967578206756e-41,"Upregulated in Hotspots"
"AC093297.2",9.10338654825539e-46,-1.64367753097657,0.404,0.084,3.32692364792541e-41,"Upregulated in Coldspots"
"AL136115.1",9.13172366747088e-46,1.95858741945567,0.273,0.03,3.33727973151391e-41,"Upregulated in Hotspots"
"LYPLAL1-AS1",9.28090052348331e-46,-6.68090931130084,0.31,0.042,3.39179790531221e-41,"Upregulated in Coldspots"
