"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"TDRP",1.50987059395942e-19,-2.20602897512756,0.145,0.58,3.33424723264059e-15,"Upregulated in Coldspots"
"PLEKHA2",1.63961707976895e-19,2.50734160359868,0.503,0.078,3.62076639725376e-15,"Upregulated in Hotspots"
"AKT3",1.85158036216678e-19,-1.60552382320347,0.347,0.813,4.08884491377289e-15,"Upregulated in Coldspots"
"MAF",1.90015750699084e-19,1.72052648345628,0.617,0.14,4.19611782268788e-15,"Upregulated in Hotspots"
"GRK3",2.06858664242257e-19,2.75268994645922,0.565,0.145,4.56805988246175e-15,"Upregulated in Hotspots"
"TPST1",2.28702014139532e-19,3.12928301694497,0.461,0.057,5.05042657824329e-15,"Upregulated in Hotspots"
"ASAP2",2.37948008100386e-19,3.12928301694497,0.466,0.062,5.25460586288083e-15,"Upregulated in Hotspots"
"RBPJ",2.43224290052271e-19,3.62825492516538,0.819,0.632,5.3711219972243e-15,"Upregulated in Hotspots"
"NPL",2.80122099702625e-19,3.22239242133645,0.57,0.176,6.18593632773306e-15,"Upregulated in Hotspots"
"MFHAS1",3.11003952171112e-19,2.56511768932428,0.575,0.15,6.86790027579466e-15,"Upregulated in Hotspots"
"DTNA",3.18393077071781e-19,3.81182839863691,0.42,0.036,7.03107432097614e-15,"Upregulated in Hotspots"
"CTTNBP2",3.34443434028812e-19,4.12928301694497,0.425,0.041,7.38551435365825e-15,"Upregulated in Hotspots"
"EIF4G3",3.45659042733985e-19,1.81369644893143,0.829,0.528,7.63318864069459e-15,"Upregulated in Hotspots"
"MAN1C1",3.47006107890919e-19,-1.85752451828754,0.508,0.845,7.66293588055516e-15,"Upregulated in Coldspots"
"RAP2B",3.63845103883124e-19,2.11042398969365,0.534,0.088,8.03479142905104e-15,"Upregulated in Hotspots"
"MIR646HG",3.68157446238996e-19,4.03747470541866,0.42,0.036,8.13002088529576e-15,"Upregulated in Hotspots"
"NRP1",4.47126017079428e-19,2.82525212658416,0.72,0.373,9.87388383516501e-15,"Upregulated in Hotspots"
"ANKRD36C",4.81662883433604e-19,3.12199052437861,0.404,0.026,1.06365614548643e-14,"Upregulated in Hotspots"
"UACA",5.17965129379673e-19,3.65634713395792,0.446,0.047,1.14382239520913e-14,"Upregulated in Hotspots"
"FARP1",5.73546180736966e-19,1.87148525947732,0.627,0.187,1.26656203092144e-14,"Upregulated in Hotspots"
"AP1S2",5.7741314139843e-19,3.16992500144231,0.44,0.047,1.27510144015015e-14,"Upregulated in Hotspots"
"ADAMTS17",5.79591384270776e-19,4.36564947231668,0.389,0.021,1.27991165388515e-14,"Upregulated in Hotspots"
"FGD5",5.85855869833267e-19,3.92056553250559,0.389,0.021,1.2937455173528e-14,"Upregulated in Hotspots"
"NXN",5.86612449893157e-19,4.07895134139482,0.399,0.026,1.29541627309906e-14,"Upregulated in Hotspots"
"TMC1",6.17367042325751e-19,-1.0886576198204,0.176,0.663,1.36333163956796e-14,"Upregulated in Coldspots"
"RYR1",6.253239237715e-19,4.7987417917529,0.383,0.021,1.3809028208646e-14,"Upregulated in Hotspots"
"CPEB2",6.28919754967217e-19,3.74024072619907,0.451,0.062,1.3888434948941e-14,"Upregulated in Hotspots"
"AL137009.1",6.34455902348369e-19,-2.21613343086477,0.187,0.617,1.4010689691559e-14,"Upregulated in Coldspots"
"ELL2",8.10999283547078e-19,-1.95313339496203,0.482,0.803,1.79092971785701e-14,"Upregulated in Coldspots"
"IL6R",8.29763088612365e-19,3.84130225398094,0.404,0.031,1.83236582858269e-14,"Upregulated in Hotspots"
"ERBIN",8.52040516929559e-19,1.78135971352466,0.777,0.435,1.88156107353554e-14,"Upregulated in Hotspots"
"ERV3-1",8.59777193860234e-19,-3.34042443850475,0.124,0.513,1.89864597720156e-14,"Upregulated in Coldspots"
"HPGDS",8.60616077326276e-19,3.16992500144231,0.456,0.057,1.90049848355962e-14,"Upregulated in Hotspots"
"CSH1",8.67220090145553e-19,-2.37255986320709,0.617,0.912,1.91508212506842e-14,"Upregulated in Coldspots"
"ANKRD36",8.94719939874234e-19,3.40372218605101,0.42,0.036,1.97581004322427e-14,"Upregulated in Hotspots"
"AL162718.1",9.54420294915255e-19,-3.3394155216162,0.067,0.461,2.10764633726136e-14,"Upregulated in Coldspots"
"FER",1.09885587040333e-18,1.66757225874853,0.819,0.482,2.42660341861167e-14,"Upregulated in Hotspots"
"GPR137B",1.10581337538874e-18,2.55551872282867,0.528,0.109,2.44196767687095e-14,"Upregulated in Hotspots"
"NRP2",1.23650934812336e-18,1.77840354836148,0.715,0.332,2.73058359346082e-14,"Upregulated in Hotspots"
"AL160272.1",1.29679717262095e-18,4.62935662007961,0.363,0.01,2.86371719629883e-14,"Upregulated in Hotspots"
"SIGLEC1",1.53345933068524e-18,3.82312223791592,0.409,0.036,3.38633823995222e-14,"Upregulated in Hotspots"
"ARHGAP35",1.92918946471543e-18,2.73696559416621,0.456,0.057,4.26022909493108e-14,"Upregulated in Hotspots"
"NOS3",2.0268894816267e-18,-3.35755200461808,0.036,0.409,4.47598004227624e-14,"Upregulated in Coldspots"
"SPATA13",2.07638624173225e-18,-2.33576700235243,0.166,0.575,4.58528373761733e-14,"Upregulated in Coldspots"
"WDFY4",2.51034521696307e-18,4.71149490665009,0.358,0.01,5.54359534261955e-14,"Upregulated in Hotspots"
"LINC01374",2.55410920723322e-18,5.29067716090292,0.373,0.021,5.64023936233311e-14,"Upregulated in Hotspots"
"GAB3",2.57328041737386e-18,3.57826784814715,0.43,0.052,5.6825751456867e-14,"Upregulated in Hotspots"
"CYFIP1",3.09432819852901e-18,1.96578428466209,0.637,0.212,6.8332049608116e-14,"Upregulated in Hotspots"
"NPAS2",3.10023422816137e-18,-2.66296501272243,0.104,0.508,6.84624724604875e-14,"Upregulated in Coldspots"
"EZR",3.16386740255217e-18,-1.31170825256948,0.518,0.876,6.98676838505596e-14,"Upregulated in Coldspots"
"PISD",3.21470457961203e-18,-2.44745897697122,0.155,0.565,7.09903212315724e-14,"Upregulated in Coldspots"
"CYP11A1",3.33061104591391e-18,-2.19041145767754,0.192,0.617,7.35498837269169e-14,"Upregulated in Coldspots"
"NCKAP1L",3.41210493571155e-18,2.88896868761126,0.451,0.057,7.53495132953183e-14,"Upregulated in Hotspots"
"CCSER1",3.43896809735111e-18,-0.983191712313446,0.197,0.679,7.59427324938047e-14,"Upregulated in Coldspots"
"ARHGAP25",3.46297254415383e-18,3.33913738491959,0.435,0.057,7.64728226925491e-14,"Upregulated in Hotspots"
"ZFHX3",3.48316633355107e-18,1.5794665129663,0.845,0.58,7.69187621438083e-14,"Upregulated in Hotspots"
"BCL11A",3.58667284857594e-18,5.25550073314839,0.363,0.016,7.92044965151025e-14,"Upregulated in Hotspots"
"PCDH11X",3.6684064528897e-18,-2.38342559160563,0.124,0.544,8.10094196991633e-14,"Upregulated in Coldspots"
"SH3BGRL",3.72340919825101e-18,2.49185309632967,0.518,0.098,8.22240453249771e-14,"Upregulated in Hotspots"
"CAP2",4.82096607233966e-18,-2.15488560197817,0.135,0.56,1.06461393775477e-13,"Upregulated in Coldspots"
"SLCO2B1",5.07279116082513e-18,3.051428238807,0.466,0.078,1.12022447204501e-13,"Upregulated in Hotspots"
"CD200R1",5.28178157260438e-18,4.39231742277876,0.389,0.031,1.16637582467823e-13,"Upregulated in Hotspots"
"GDF15",5.50230568248202e-18,-3.04521875215649,0.197,0.591,1.2150741638625e-13,"Upregulated in Coldspots"
"HDAC9",6.24468600709933e-18,3.3972162221916,0.487,0.104,1.37901401094774e-13,"Upregulated in Hotspots"
"ADAM9",7.03748499290197e-18,1.76832976507554,0.777,0.435,1.55408781098254e-13,"Upregulated in Hotspots"
"TTC21B",7.16495184210002e-18,3.51657552574091,0.513,0.119,1.58223631529095e-13,"Upregulated in Hotspots"
"ABCB1",8.00457388244453e-18,-4.00946032924907,0.047,0.409,1.76765005046022e-13,"Upregulated in Coldspots"
"ADAP2",8.24288567452517e-18,2.4541758931858,0.534,0.124,1.82027644350539e-13,"Upregulated in Hotspots"
"ZC3HAV1",8.33575893321386e-18,2.81669278663694,0.44,0.057,1.84078564522162e-13,"Upregulated in Hotspots"
"ARHGAP6",8.57590455425749e-18,3.17736159028409,0.477,0.083,1.89381700271668e-13,"Upregulated in Hotspots"
"ADGRL3",8.77037357592821e-18,-2.57622416364346,0.104,0.503,1.93676159677223e-13,"Upregulated in Coldspots"
"PSG11",9.00968417082683e-18,-3.46948528330122,0.041,0.409,1.98960855544369e-13,"Upregulated in Coldspots"
"PSG7",9.92022650006126e-18,-3.47681369686553,0.021,0.373,2.19068361800853e-13,"Upregulated in Coldspots"
"JAK1",1.10084493232242e-17,1.76250068627334,0.518,0.098,2.43099586404759e-13,"Upregulated in Hotspots"
"SPATA6",1.12400724602512e-17,3.75488750216347,0.389,0.031,2.48214520139727e-13,"Upregulated in Hotspots"
"FAM49B",1.22214192958209e-17,1.7822895846757,0.731,0.383,2.69885602309612e-13,"Upregulated in Hotspots"
"TLR4",1.24607503007507e-17,2.86624861111117,0.409,0.036,2.75170748891478e-13,"Upregulated in Hotspots"
"MBOAT1",1.28278224698409e-17,4.84130225398094,0.363,0.021,2.83276803601496e-13,"Upregulated in Hotspots"
"PLA2G7",1.28635765301306e-17,2.97654102717601,0.43,0.052,2.84066360514874e-13,"Upregulated in Hotspots"
"ZNF292",1.30113010617898e-17,-1.47353314858899,0.756,0.938,2.87328561347504e-13,"Upregulated in Coldspots"
"BNC2",1.35786271525816e-17,1.99848376755262,0.715,0.368,2.99856823410459e-13,"Upregulated in Hotspots"
"EPHA1-AS1",1.36114995627176e-17,-3.39231742277876,0.073,0.44,3.00582744843493e-13,"Upregulated in Coldspots"
"AC069277.1",1.40998052072732e-17,-1.68642398554642,0.295,0.746,3.11365998392215e-13,"Upregulated in Coldspots"
"SMAP2",1.61440503631961e-17,2.37672056772774,0.451,0.062,3.5650906417046e-13,"Upregulated in Hotspots"
"PRKCH",1.62666767025546e-17,-1.64711897678373,0.218,0.658,3.59217021622512e-13,"Upregulated in Coldspots"
"SPATS2L",1.78478689147401e-17,2.08123984796018,0.622,0.218,3.94134489244205e-13,"Upregulated in Hotspots"
"TBXAS1",1.78861115668189e-17,3.8207339518588,0.42,0.057,3.94979001730063e-13,"Upregulated in Hotspots"
"PTPRC",1.8005630148841e-17,2.69267631802141,0.43,0.052,3.97618330576855e-13,"Upregulated in Hotspots"
"VPS13B",1.85440551513547e-17,1.1185396151754,0.917,0.777,4.09508369907367e-13,"Upregulated in Hotspots"
"PRKCE",1.88236608668424e-17,-2.05358104020484,0.42,0.746,4.15682902922481e-13,"Upregulated in Coldspots"
"OLAH",2.68026565743996e-17,-3.42033179894836,0.036,0.394,5.91883065132466e-13,"Upregulated in Coldspots"
"RIPOR2",2.78164508871586e-17,-3.16349873228288,0.057,0.425,6.14270684941124e-13,"Upregulated in Coldspots"
"SMYD3",2.8823636044037e-17,2.0146467759644,0.746,0.415,6.3651235476047e-13,"Upregulated in Hotspots"
"AHR",3.13531781693483e-17,-2.21864028647534,0.192,0.57,6.92372233513719e-13,"Upregulated in Coldspots"
"CDYL2",3.30040464491648e-17,-2.54488506134582,0.15,0.544,7.28828357736905e-13,"Upregulated in Coldspots"
"MCTP1",3.38761702678616e-17,2.71271804791953,0.383,0.031,7.48087468025189e-13,"Upregulated in Hotspots"
"CARD18",3.40343176216478e-17,-1.08835587442085,0.435,0.902,7.51579836038848e-13,"Upregulated in Coldspots"
"CLIP4",3.84218935005871e-17,-1.64300311295423,0.368,0.756,8.48470674173465e-13,"Upregulated in Coldspots"
"AGPAT4",3.96679868840413e-17,2.78199934778071,0.487,0.088,8.75988154360284e-13,"Upregulated in Hotspots"
"TNFAIP2",4.07776778459099e-17,4.35049724708413,0.347,0.016,9.00493459871227e-13,"Upregulated in Hotspots"
"ITPR2",4.08342003504471e-17,2.33915450899796,0.813,0.596,9.01741646338923e-13,"Upregulated in Hotspots"
"ANK2",4.39718010041292e-17,2.30065947813371,0.383,0.031,9.71029281574184e-13,"Upregulated in Hotspots"
"PDE10A",4.43504339629443e-17,-1.3724770370508,0.181,0.627,9.79390633203699e-13,"Upregulated in Coldspots"
"SLC1A3",4.76765428000663e-17,2.00553818354143,0.585,0.181,1.05284109465387e-12,"Upregulated in Hotspots"
"KLHL5",4.8600424681497e-17,-2.01818001606502,0.301,0.653,1.0732431782415e-12,"Upregulated in Coldspots"
"TFAP2A",4.9155772291699e-17,-2.48112668973662,0.145,0.534,1.08550691951759e-12,"Upregulated in Coldspots"
"RUBCNL",5.0686857624836e-17,4.15380533607904,0.373,0.031,1.11931787692925e-12,"Upregulated in Hotspots"
"CYTH1",5.25371119009323e-17,2.74229903846925,0.575,0.218,1.16017704210829e-12,"Upregulated in Hotspots"
"LPCAT2",5.4028619216009e-17,3.46814883573841,0.404,0.047,1.19311399814713e-12,"Upregulated in Hotspots"
"LRRC39",5.76230070139659e-17,3.28716267672669,0.415,0.052,1.27248886388941e-12,"Upregulated in Hotspots"
"BPGM",6.23384811693447e-17,-3.44625622988956,0.062,0.42,1.37662067966264e-12,"Upregulated in Coldspots"
"STAT5B",6.35307672711976e-17,-2.01310358727418,0.368,0.694,1.40294993364986e-12,"Upregulated in Coldspots"
"MYO5B",6.63562982809755e-17,-3.70043971814109,0.047,0.394,1.46534613493878e-12,"Upregulated in Coldspots"
"PHLPP1",6.79508015226985e-17,-1.23660628055615,0.415,0.819,1.50055755002575e-12,"Upregulated in Coldspots"
"RAB8B",6.94080036342793e-17,2.09657325969505,0.58,0.166,1.53273694425579e-12,"Upregulated in Hotspots"
"MTDH",7.1816505105668e-17,1.77649395835284,0.539,0.109,1.58592388224847e-12,"Upregulated in Hotspots"
"EPS8",7.22603508382271e-17,2.3548427173601,0.71,0.409,1.59572532756057e-12,"Upregulated in Hotspots"
"DMXL2",7.36084306942188e-17,1.96749736031267,0.668,0.275,1.62549497502043e-12,"Upregulated in Hotspots"
"HSD17B1",7.55446464967732e-17,-3.00529429966951,0.098,0.472,1.66825242858824e-12,"Upregulated in Coldspots"
"HRH1",7.56789358399109e-17,3.62894019778176,0.435,0.067,1.67121794015275e-12,"Upregulated in Hotspots"
"SPECC1",8.06606990918626e-17,3.33786963875638,0.383,0.036,1.7812302180456e-12,"Upregulated in Hotspots"
"ZNF91",8.78914435789367e-17,-1.49032562658308,0.591,0.865,1.94090674855366e-12,"Upregulated in Coldspots"
"F13A1",8.90429509595705e-17,3.38165443971589,0.56,0.223,1.9663354860402e-12,"Upregulated in Hotspots"
"ITSN2",8.9470371852593e-17,1.78905410531466,0.611,0.197,1.97577422162081e-12,"Upregulated in Hotspots"
"AC100849.1",9.27786912605995e-17,4.51657552574091,0.368,0.031,2.04883183910782e-12,"Upregulated in Hotspots"
"E2F3",9.32132746019574e-17,3.16992500144231,0.415,0.057,2.05842874303503e-12,"Upregulated in Hotspots"
"GRAMD1B",9.4941752114632e-17,-1.80373460637891,0.378,0.736,2.09659871194742e-12,"Upregulated in Coldspots"
"PREX1",9.60504702785781e-17,3.28950661719498,0.42,0.062,2.12108253516184e-12,"Upregulated in Hotspots"
"GLS",9.64574716052927e-17,2.11042398969365,0.648,0.249,2.13007034545968e-12,"Upregulated in Hotspots"
"LARGE1",9.73105640331253e-17,2.69267631802141,0.44,0.067,2.14890918554351e-12,"Upregulated in Hotspots"
"NBEA",9.84060690987994e-17,4.19967234483636,0.352,0.021,2.17310122390879e-12,"Upregulated in Hotspots"
"HS3ST3B1",1.01690282424975e-16,-2.85414913353654,0.078,0.446,2.24562650679071e-12,"Upregulated in Coldspots"
"LARP1B",1.1274052565198e-16,-1.73827653931855,0.316,0.71,2.48964902797266e-12,"Upregulated in Coldspots"
"GDA",1.21817815307346e-16,-3.32950131459216,0.047,0.399,2.69010281543212e-12,"Upregulated in Coldspots"
"CTDSP1",1.24616025938117e-16,-2.90475168485218,0.161,0.523,2.75189570079143e-12,"Upregulated in Coldspots"
"MITF",1.24720283708928e-16,3.02661173024732,0.534,0.171,2.75419802514426e-12,"Upregulated in Hotspots"
"TMEM273",1.37985169750953e-16,3.73696559416621,0.368,0.031,3.0471265036103e-12,"Upregulated in Hotspots"
"GMDS-DT",1.39416027001222e-16,2.27563444261343,0.56,0.171,3.07872412426798e-12,"Upregulated in Hotspots"
"CSH2",1.44806008621744e-16,-2.44584681919556,0.435,0.772,3.19775108839398e-12,"Upregulated in Coldspots"
"GNG2",1.46701705628157e-16,3.04984854945056,0.425,0.062,3.23961376538659e-12,"Upregulated in Hotspots"
"ATRN",1.548588861634e-16,2.48278210591468,0.518,0.14,3.41974878314636e-12,"Upregulated in Hotspots"
"ACSL4",1.6520320968538e-16,-1.84524404616232,0.446,0.751,3.64818247948226e-12,"Upregulated in Coldspots"
"SNHG14",1.84805707952508e-16,2.02169507109932,0.585,0.192,4.08106444871523e-12,"Upregulated in Hotspots"
"C12orf4",1.85391686852439e-16,2.41503749927884,0.539,0.15,4.09400462076242e-12,"Upregulated in Hotspots"
"NCOA1",1.87063222433989e-16,1.53192773839929,0.746,0.409,4.13091714100978e-12,"Upregulated in Hotspots"
"RNF130",1.88106096609883e-16,2.36590579194796,0.596,0.238,4.15394693143605e-12,"Upregulated in Hotspots"
"TFEC",1.89758443048369e-16,2.79940616894211,0.409,0.052,4.19043569783713e-12,"Upregulated in Hotspots"
"KIF1B",1.94433679037343e-16,1.94753258010586,0.601,0.197,4.29367893418166e-12,"Upregulated in Hotspots"
"ABR",1.99216734337305e-16,3.50901364748786,0.383,0.041,4.39930314437071e-12,"Upregulated in Hotspots"
"SIPA1L1",2.07996874120266e-16,-2.08658768499609,0.399,0.751,4.59319497119783e-12,"Upregulated in Coldspots"
"CYTH3",2.12558439768789e-16,-1.92647096457803,0.415,0.725,4.69392802541416e-12,"Upregulated in Coldspots"
"FHDC1",2.2399305918656e-16,-2.57994442595453,0.114,0.492,4.94643872601681e-12,"Upregulated in Coldspots"
"CD109",2.30476696881162e-16,3.23776764722336,0.409,0.057,5.0896168972267e-12,"Upregulated in Hotspots"
"INSR",2.35786015135581e-16,-2.26534456652099,0.301,0.637,5.20686257223903e-12,"Upregulated in Coldspots"
"CECR2",2.46122737764226e-16,-2.21348136742905,0.14,0.528,5.43512841804740e-12,"Upregulated in Coldspots"
"NEAT1",2.60922077368749e-16,-1.74608525652592,0.979,0.99,5.76194223453408e-12,"Upregulated in Coldspots"
"SLC25A13",2.67540242361111e-16,1.93859945533586,0.637,0.249,5.90809117206042e-12,"Upregulated in Hotspots"
"RB1",2.80096627876772e-16,1.69919225153428,0.57,0.155,6.18537383340275e-12,"Upregulated in Hotspots"
"NFIA",2.86940293558749e-16,1.8924468588452,0.72,0.42,6.33650250265785e-12,"Upregulated in Hotspots"
"BICD1",2.8868716629097e-16,2.92735469816823,0.415,0.057,6.3750786932035e-12,"Upregulated in Hotspots"
"GRB2",2.91426091298114e-16,1.95286602440891,0.725,0.42,6.43556237413626e-12,"Upregulated in Hotspots"
"ERRFI1",2.99802901746892e-16,-2.95078702552132,0.098,0.466,6.62054747927661e-12,"Upregulated in Coldspots"
"JAZF1",3.00047629207071e-16,3,0.42,0.062,6.62595179577975e-12,"Upregulated in Hotspots"
"CATSPERB",3.28047918670271e-16,-2.67807190511264,0.052,0.404,7.24428218799559e-12,"Upregulated in Coldspots"
"TBX3",3.30519069553797e-16,-2.25424128737579,0.114,0.497,7.2988526129565e-12,"Upregulated in Coldspots"
"CCDC85A",3.39546453420927e-16,4.93980521808125,0.342,0.021,7.49820433089433e-12,"Upregulated in Hotspots"
"PLEKHH1",3.5709416122446e-16,-3.16992500144231,0.098,0.456,7.88571036231974e-12,"Upregulated in Coldspots"
"PIK3R5",3.80669620815676e-16,4.40209844357135,0.332,0.016,8.40632723647258e-12,"Upregulated in Hotspots"
"SEMA3B",4.05933996057252e-16,-2.99276843076892,0.057,0.404,8.96424043493229e-12,"Upregulated in Coldspots"
"AC006230.1",4.1380672544494e-16,3.48308288670194,0.347,0.021,9.13809391800062e-12,"Upregulated in Hotspots"
"IL1RAPL2",4.16411540794077e-16,-2.10984718084707,0.13,0.523,9.19561605535561e-12,"Upregulated in Coldspots"
"DISC1",4.76897104471839e-16,2.32862274746137,0.694,0.425,1.05313187580516e-11,"Upregulated in Hotspots"
"DNM1",4.87224425259903e-16,3.1926450779424,0.389,0.047,1.07593769830144e-11,"Upregulated in Hotspots"
"MPPED2",5.6169185799768e-16,4.72246602447109,0.326,0.016,1.24038413001628e-11,"Upregulated in Hotspots"
"VAV1",6.71466108192334e-16,2.96781959425085,0.373,0.036,1.48279860672113e-11,"Upregulated in Hotspots"
"GNB1",6.79975894484195e-16,1.49749965947082,0.741,0.383,1.50159076778945e-11,"Upregulated in Hotspots"
"BICC1",7.03024072304477e-16,2.58033105198951,0.425,0.067,1.55248805886998e-11,"Upregulated in Hotspots"
"NOTCH2",7.18374532763461e-16,1.97679260883867,0.503,0.109,1.58638648070155e-11,"Upregulated in Hotspots"
"ST3GAL5",7.28075342210381e-16,3.20387233336565,0.373,0.036,1.60780877820318e-11,"Upregulated in Hotspots"
"NEURL1",7.41014021907971e-16,-2.65473277902533,0.073,0.43,1.63638126457937e-11,"Upregulated in Coldspots"
"MANBA",7.80974512942229e-16,2.31676638977158,0.518,0.14,1.72462601693032e-11,"Upregulated in Hotspots"
"PROS1",7.89654427304589e-16,2.82781902461732,0.394,0.047,1.74379387181672e-11,"Upregulated in Hotspots"
"IL12RB2",8.81382056506088e-16,3.69031550086738,0.347,0.026,1.94635599538239e-11,"Upregulated in Hotspots"
"CD163",9.21481152153384e-16,2.1369230791471,0.477,0.093,2.03490682830032e-11,"Upregulated in Hotspots"
"INPP4B",9.35780207082877e-16,2.65486451395131,0.482,0.119,2.06648343130112e-11,"Upregulated in Hotspots"
"MFSD4B",9.43022928656184e-16,-2.05829864056467,0.601,0.886,2.08247753335145e-11,"Upregulated in Coldspots"
"LCP2",9.71853247125471e-16,3.34103691783507,0.373,0.041,2.14614352562718e-11,"Upregulated in Hotspots"
"MICOS10",1.04282872648784e-15,2.96829114027266,0.404,0.057,2.3028786767031e-11,"Upregulated in Hotspots"
"BCAR4",1.05560286557813e-15,-2.93073733756289,0.073,0.42,2.33108780805618e-11,"Upregulated in Coldspots"
"ABCA1",1.11744066394749e-15,2.28929088709501,0.622,0.259,2.46764421819524e-11,"Upregulated in Hotspots"
"KLF7",1.13371944430288e-15,3.02553509210714,0.415,0.067,2.50359264885405e-11,"Upregulated in Hotspots"
"GAB1",1.14194776238364e-15,-1,0.456,0.845,2.5217632436718e-11,"Upregulated in Coldspots"
"CTSC",1.19718169975406e-15,1.48786381261607,0.684,0.275,2.6437363475669e-11,"Upregulated in Hotspots"
