gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HMGXB3,8.578754746943666e-6,0.9979584130341912,0.448,0.24,0.18944464107675696
RPS27A,8.599671536020197e-6,-1.0946555831027813,0.264,0.525,0.189906546529934
RABEP1,8.661841660189644e-6,1.0157864302714756,0.655,0.571,0.1912794493819679
H3F3A,8.663254142066753e-6,-1.5486027353690315,0.299,0.52,0.19131064121926009
ZNF532,8.73592989845015e-6,0.9856580442548084,0.414,0.208,0.19291553994747465
CLN6,8.805836578574628e-6,1.2294818461227672,0.253,0.1,0.1944592891646635
TTC13,8.913714804223925e-6,1.213133852035284,0.31,0.136,0.19684156402167693
PIGX,8.95088873428172e-6,1.4164132728707695,0.241,0.095,0.1976624759191432
AL034397.3,9.042454536480063e-6,1.4925162519565611,0.172,0.055,0.19968452352908925
DDX3X,9.107613365953208e-6,0.8122400759171933,0.609,0.391,0.20112342596034471
SLIT2,9.118725253528899e-6,-0.2816858344101689,0.126,0.401,0.2013688097736787
ARHGEF9,9.195068102184437e-6,1.756833623673828,0.264,0.117,0.20305468890053893
MPPED2,9.249198280786915e-6,1.5180513440636987,0.253,0.103,0.20425004563461743
NCKAP1,9.318982463147278e-6,-0.551205125472757,0.379,0.678,0.20579108973368132
JARID2,9.401464865864705e-6,0.6447633530201021,0.793,0.624,0.20761254863289028
RPL27A,9.455615151313551e-6,-1.057010433268022,0.402,0.657,0.20880834938645715
CLIC4,9.705346598402456e-6,-0.9621995720143188,0.46,0.73,0.21432316893252143
GTPBP10,9.790464963020854e-6,0.9755991386585037,0.368,0.178,0.2162028377783895
AL592183.1,9.825577829464378e-6,1.0536320107233499,0.356,0.168,0.21697823520806186
CYP19A1,9.829858941262007e-6,-2.1884864415441667,0.322,0.552,0.21707277499988892
BICC1,9.993622146048843e-6,1.3051527100414835,0.448,0.243,0.2206891578511966
ACYP2,1.0021277412964243e-5,1.19513034133199,0.586,0.398,0.22129986911048938
PLEKHM3,1.0107862090451653e-5,1.204819791888498,0.379,0.192,0.22321191854344385
PDPR,1.0387750522052966e-5,1.2210696063065671,0.322,0.147,0.22939269477849564
DNAJC13,1.048274698063911e-5,0.8987525662012694,0.644,0.471,0.23149050157345347
SLC2A1,1.0632086551017066e-5,-1.2325969201212301,0.23,0.48,0.23478836730610989
LINC00649,1.07025597233448e-5,1.186413124230881,0.287,0.12,0.2363446263706232
FNIP2,1.0861293471750825e-5,1.1047860986734528,0.46,0.258,0.23984994373667348
ASAH1,1.1047412011862717e-5,1.1685352952714567,0.425,0.236,0.24395999945796437
TNPO1,1.1393407615406073e-5,-0.8584095396252691,0.621,0.781,0.25160062037101233
SNX10,1.150837409345436e-5,0.9834495554333463,0.345,0.164,0.25413942510575266
P4HA1,1.17903647030246e-5,0.922085070031893,0.54,0.318,0.26036662373689223
ABHD6,1.1885839331208787e-5,1.9322808371377818,0.149,0.045,0.26247498995108365
ZNF512,1.1922797638654932e-5,1.1836781565096426,0.287,0.124,0.26329114025441686
MAFB,1.1957961790251888e-5,0.8758448915080668,0.218,0.078,0.26406767021413247
APP,1.21712522230615e-5,-0.8594089820212419,0.494,0.738,0.2687777628418671
MAP4K4,1.23485404572121e-5,0.7179266338658142,0.724,0.583,0.2726928189166148
KIAA1671,1.2413442916335078e-5,1.437208880277464,0.207,0.075,0.2741260599214275
RAP1A,1.2430603896479526e-5,1.0014833691500833,0.632,0.476,0.2745050258459574
SIRPA,1.2532952119983996e-5,1.1700683606157682,0.299,0.132,0.2767651816656066
TRAF3IP2-AS1,1.2557726625195092e-5,0.9058673746075183,0.437,0.236,0.2773122770641832
MEF2C-AS1,1.290329935109018e-5,0.9843693482862357,0.184,0.061,0.28494355957012446
ARHGEF6,1.2936720120977204e-5,1.2158069092256907,0.23,0.087,0.28568159043153957
HSP90B1,1.3012499089965819e-5,-1.1344234439457601,0.356,0.589,0.28735501740371516
CELF6,1.3137109184721966e-5,2.3770390345366255,0.115,0.029,0.29010678212621516
NBEA,1.3362882394321423e-5,0.784198059975803,0.356,0.166,0.29509253191379997
TPP2,1.3434863909428262e-5,0.5743103431202086,0.724,0.531,0.2966820997119043
VTI1A,1.3549967635268563e-5,0.7129063203818611,0.828,0.798,0.2992239352896357
SENP7,1.3575058896232114e-5,0.8452762125153656,0.655,0.478,0.29977802560549377
LILRB5,1.3878679416852097e-5,1.6385945114445057,0.149,0.045,0.3064828775623449
TRAPPC11,1.4132859243911817e-5,0.9029810214455806,0.425,0.221,0.31209593068330466
TGFBRAP1,1.4135187214736944e-5,1.3142394643024027,0.299,0.137,0.31214733926303595
TNFRSF25,1.4232236014184906e-5,1.5414258524375075,0.218,0.084,0.31429046790124526
PDE3B,1.4235743298217071e-5,1.0555195001015774,0.494,0.292,0.31436791925452756
RPL13,1.4538847307483862e-5,-0.7816265440103108,0.402,0.641,0.3210613650911661
CLN8,1.4549595459804605e-5,1.4370211393648575,0.264,0.114,0.3212987165388651
ENTPD4,1.4587233799942918e-5,1.0839050218371504,0.368,0.181,0.32212988400413944
VPS39,1.4660114037095473e-5,1.1281985102855858,0.391,0.209,0.3237392982811793
WWC1,1.4715129222000964e-5,-1.8336801745676046,0.092,0.313,0.3249541986094473
NFIB,1.4792528987443188e-5,-0.921859308773901,0.207,0.48,0.3266634176297079
PPIA,1.4814254075244924e-5,-1.3038756203448378,0.172,0.406,0.32714317274363364
CDC14B,1.4904891350527481e-05,1.0160074894017175,0.437,0.242,0.32914471569369835
RPL11,1.5029710637168385e-5,-1.0426047349117389,0.379,0.624,0.3319011000005894
STX2,1.5119800008924263e-5,1.1073802383915796,0.31,0.141,0.3338905435970745
PPIB,1.5159885699305584e-5,-0.9689805584149427,0.218,0.475,0.3347757558977652
NAA16,1.5473838752221552e-5,0.9058673746075183,0.437,0.235,0.34170878116530856
ABHD12,1.5633540146409917e-5,1.3490089948611477,0.483,0.291,0.3452354670531702
DPP4,1.579831524741034e-5,-0.5780997900141732,0.241,0.54,0.34887419560856253
RPS25,1.5867159327357845e-5,-1.2870936796181387,0.276,0.515,0.3503944794260433
STARD13,1.592971058278129e-5,1.2005304724266384,0.77,0.718,0.35177579879955917
LAMTOR5-AS1,1.6044968944995085e-5,1.0578117192216405,0.379,0.192,0.35432104921232643
CERK,1.6401903179092575e-5,1.5629055798479587,0.184,0.064,0.36220322790390136
RPL38,1.6420307419348965e-5,-1.6691647553908426,0.149,0.377,0.3626096487414832
PXN,1.6623075919556682e-5,1.0749499263669786,0.391,0.205,0.3670873855315702
TECPR1,1.6746331631716116e-5,1.715880512360334,0.23,0.093,0.369809241423187
CALM1,1.7017776639610316e-5,-1.5460369888128318,0.276,0.482,0.3758035615325146
NPM1,1.703812423868824e-5,-1.3731826563318479,0.23,0.469,0.37625289756295244
RPL4,1.7052553467129727e-5,-1.1887159940494045,0.195,0.431,0.37657153821462575
HIP1,1.728360073908979e-5,0.8559364757623869,0.448,0.236,0.38167375512131985
SMAD3,1.7392414276804168e-5,0.7827354871165854,0.414,0.209,0.3840766844746665
NOTCH2,1.742495373355429e-5,0.8843884671894681,0.46,0.25,0.3847952532980794
ROBO1,1.7584700178823808e-5,-0.8571855270056333,0.241,0.499,0.3883229340489662
MGMT,1.7698693485528045e-5,0.6942188145258241,0.483,0.263,0.39084024824091584
KANTR,1.7880757460300173e-5,0.9194139064454661,0.425,0.223,0.3948607669958087
TRANK1,1.7938760243382716e-5,1.3814849395678173,0.299,0.136,0.3961416424546205
GDF15,1.7966906921399017e-5,-3.328809453413775,0.126,0.334,0.39676320554525446
CSNK1G1,1.7977624434081002e-5,0.86335394732487,0.552,0.364,0.39699988037781075
PARP14,1.8172508989729597e-5,0.7902780357131712,0.494,0.282,0.4013035160201987
SMPDL3A,1.8189597671109654e-5,1.3885185314223434,0.253,0.104,0.40168088537111446
XAF1,1.8355758242622172e-5,1.3524433685944928,0.241,0.099,0.4053502092718254
RNF115,1.85958659801317e-5,0.820180716393068,0.54,0.328,0.41065250843924833
ENTR1,1.875545819129435e-5,1.8259399856817526,0.172,0.059,0.4141767832383531
FAR2,1.8981505169231143e-5,1.135614922658545,0.402,0.228,0.41916857865213136
PDE10A,1.926458665205244e-5,-0.5673807021171944,0.23,0.514,0.4254198670372741
PPP1R12A,1.9294882321422964e-5,0.7161082622453816,0.828,0.766,0.4260888863039833
NUDCD3,1.9383625095935182e-5,1.0897223484324645,0.448,0.264,0.42804859299353665
PPP2R5A,1.951721812082222e-5,0.9634342017517714,0.414,0.217,0.43099872776211706
PARL,2.004172904249228e-5,1.1322529752218817,0.368,0.191,0.442581502445357
HS6ST2,2.0095536667266595e-5,-2.1113573203528113,0.069,0.282,0.4437697362232482
STPG4,2.0149157654682654e-5,1.9399752289277825,0.103,0.025,0.44495384848835706
EVI5,2.037959048663358e-5,0.3959694024294842,0.954,0.908,0.45004249671632934
CRYBG1,2.0399531888593383e-5,-0.8085908676115624,0.402,0.629,0.4504828626958077
KIF1B,2.0867895222683624e-5,0.8302610523066982,0.563,0.349,0.4608257302025225
JAZF1,2.0885945001031387e-5,0.9694190068202643,0.437,0.24,0.46122432345777614
S100A11,2.0905961801965915e-5,-0.9571536140305446,0.253,0.499,0.4616663544728133
NECTIN3,2.1515399898757856e-5,-1.433483166599662,0.172,0.401,0.4751245759642697
PSD3,2.1815375149183084e-5,1.2227356322909961,0.713,0.623,0.48174892941941005
ATP6V0A2,2.1976249103172434e-5,1.6399466156117868,0.241,0.101,0.48530150894535684
GK,2.2531439747812144e-5,1.5167637982032385,0.184,0.065,0.4975617839509356
PRKACB,2.278389584287889e-5,1.0622580157389478,0.368,0.186,0.5031367718982945
HACD4,2.279332635954027e-5,1.4472353726556948,0.207,0.078,0.5033450259977278
TJP1,2.2910463646855574e-5,-0.5490260102866228,0.287,0.545,0.5059317687135116
PIP4K2A,2.372468466608743e-5,0.7876774372811381,0.655,0.512,0.5239122114812087
FGD5,2.382963523736698e-5,0.951594312194616,0.299,0.132,0.526229834946775
HSD17B11,2.383113145726886e-5,1.0814918151843405,0.299,0.136,0.5262628759708683
STAT3,2.3935588726309636e-5,0.853712989932576,0.517,0.302,0.5285696058430956
AL136962.1,2.3995294476071772e-5,-1.2380569705617768,0.253,0.513,0.5298880879150929
TRAF3IP1,2.409063380576038e-5,1.2649805273441532,0.276,0.122,0.5319934663326065
SNHG14,2.451320334001956e-5,0.8193002754973243,0.586,0.388,0.5413250693576519
UBE3D,2.4584925453576972e-5,0.9362854697787213,0.414,0.224,0.5429089087913402
CXCL14,2.4654717081802464e-5,-3.2254588893835106,0.149,0.363,0.5444501173174439
LIFR,2.478510082515388e-5,-1.157412688810372,0.414,0.69,0.5473293815218732
SNX1,2.4797153132673635e-5,0.7111565384319014,0.494,0.284,0.5475955326288319
OXNAD1,2.495880573837781e-5,1.073687173515343,0.322,0.153,0.5511653071205972
CAST,2.50781702747515e-5,-0.717308415962661,0.621,0.792,0.5538012341773374
NLRC5,2.5675017749825536e-5,1.8869568466282916,0.149,0.047,0.5669814169693973
YTHDC2,2.578809732104864e-5,0.9464934405017504,0.575,0.405,0.5694785531407172
FMNL2,2.655486834408189e-5,0.4922338136156257,0.943,0.827,0.5864111576423604
ARHGAP31,2.658769084616402e-5,0.8526275407318115,0.402,0.209,0.5871359769558401
PDIA3,2.667264079142847e-5,-1.0569855977534597,0.322,0.562,0.5890119265971149
DST,2.6864165366992952e-5,-0.8422661978129541,0.31,0.575,0.5932413637993054
GAB1,2.711281488778628e-5,-0.5919800221302121,0.483,0.734,0.5987322911669845
FAM78A,2.7135367569920854e-5,1.8286582060636247,0.149,0.047,0.5992303220465622
HPS4,2.716183751625876e-5,1.2294818461227672,0.31,0.147,0.5998148578715422
MEST,2.7165926354104798e-5,-0.7168983153816769,0.23,0.468,0.5999051516776963
TGFBR1,2.721597431418645e-5,1.141609090097433,0.598,0.435,0.6010103607801793
AMDHD2,2.7401150037951726e-5,1.579227885149892,0.161,0.053,0.605099596288088
NEDD4,2.746215493324574e-5,-0.8665878012203285,0.333,0.575,0.6064467673908657
ZBTB20-AS5,2.746442846277391e-5,1.8633539473248697,0.103,0.026,0.6064969737434363
EIF4G2,2.8021981021930755e-5,-1.0825026392829225,0.368,0.583,0.6188094069072969
VPS13B,2.8452163297715866e-5,0.40188613162753883,0.931,0.865,0.6283091221034595
RAB3IL1,2.8842402529445986e-5,1.7749159826572858,0.126,0.036,0.6369267750577557
SLC38A2,2.886444317130999e-5,-0.6698558148720342,0.287,0.537,0.6374134985520385
MBNL1,2.8883339883225678e-5,0.511927558402782,0.885,0.797,0.6378307946412727
RNLS,2.8984977316614944e-5,1.5920519255074759,0.149,0.047,0.6400752540828079
PIK3C3,2.9117385811015838e-5,0.6631775101338571,0.632,0.432,0.6429992308646627
RPL7A,2.931529435468956e-5,-0.9791047756886502,0.322,0.556,0.6473696452346095
SUGP2,2.9352828921246306e-5,0.9341145775065399,0.471,0.274,0.6481985210678822
FBXW2,2.945913503919508e-5,0.904956639749366,0.368,0.18,0.650546079070545
SARM1,2.970225904676961e-5,1.4686695100021931,0.161,0.053,0.6559149865298133
TIMP2,2.988731792893471e-5,0.43127862243469356,0.609,0.359,0.6600016418246651
COL1A1,3.006695636323506e-5,-1.419717555991539,0.172,0.413,0.6639685973693199
MARCH2,3.0248687869234557e-5,1.447662016172301,0.172,0.059,0.6679817742163067
HDHD2,3.0319262650866065e-5,1.0013757735919258,0.391,0.204,0.6695402771190753
CD5L,3.04536508673993e-5,1.6989671294239874,0.149,0.047,0.6725079721047788
MYO15B,3.091111650178137e-5,1.529042127981675,0.23,0.093,0.682610185708838
RPS13,3.1056367030779916e-5,-1.1725181300533323,0.207,0.444,0.6858177531407129
VOPP1,3.123669448648623e-5,1.7649756705796238,0.241,0.103,0.6897999243450755
RPS11,3.144230107523355e-5,-1.0626665865712521,0.299,0.535,0.6943403346443825
AIFM1,3.154002584244745e-5,1.2978688211030176,0.23,0.093,0.6964983906787671
EZH1,3.1905693330715594e-5,1.0407202026675995,0.287,0.128,0.7045734258221925
PAK2,3.2344547086135645e-5,0.5947194671751102,0.69,0.474,0.7142646333031334
HMG20A,3.245130358492163e-5,0.9615980406275779,0.414,0.223,0.7166221370658243
SPTLC3,3.2964950714430885e-5,-1.2440280558755406,0.414,0.62,0.7279650066267772
SCLY,3.296812547448881e-5,1.7879721354827325,0.149,0.048,0.7280351148531364
PTPDC1,3.318631144182099e-5,1.2225290854810007,0.218,0.086,0.732853315569733
S100P,3.31940831309321e-5,-2.0221530973367434,0.092,0.302,0.7330249377803735
RTCA,3.329655466559312e-5,0.9664474402889736,0.322,0.151,0.7352878166802929
RPL7,3.35581593154242e-5,-1.460536553270949,0.218,0.445,0.7410648321625126
RENBP,3.3721640422699685e-5,2.0489096004809464,0.103,0.026,0.7446749854544772
GNAI3,3.3885189055638506e-5,0.8356920805479628,0.437,0.245,0.7482866299156652
ZBTB1,3.4638663365922004e-5,0.7415814734843674,0.529,0.32,0.7649256031096556
LINC01194,3.5297528510908964e-5,-0.3614793952198321,0.379,0.683,0.7794753221064027
FAM102B,3.531576159090863e-5,1.2508103555632792,0.333,0.169,0.7798779632120352
TRAF5,3.595231094491559e-5,1.1687278150436713,0.264,0.117,0.793934882596571
TET3,3.6097655007389666e-5,0.8880525717335038,0.54,0.347,0.797144515528186
TRIM66,3.6349128856615896e-5,0.9489453824323352,0.368,0.181,0.8026978125406489
LINC02256,3.643263647666873e-5,1.4359327235901937,0.195,0.073,0.8045419113142757
IGF1R,3.6598146642774066e-5,-0.35328685825718575,0.437,0.758,0.8081968723123797
AC124248.1,3.666240556869789e-5,2.033757375248399,0.115,0.032,0.8096159021735555
ENPEP,3.686772667994151e-5,-1.3239696818531712,0.195,0.422,0.8141500082731484
B3GNT2,3.707114235825247e-5,1.1744404825648054,0.31,0.146,0.8186420366972893
LINC02055,3.7113560462462385e-5,-0.5392691007079331,0.322,0.575,0.8195787556925569
PALM2-AKAP2,3.7122451303556844e-5,-0.4875652425558926,0.356,0.671,0.8197750921364457
WDFY2,3.723076956537868e-5,1.1699808343741056,0.575,0.447,0.8221670843122574
LARS2,3.728211557295171e-5,1.0058846689410355,0.402,0.223,0.8233009581974926
SPATA7,3.753753540631715e-5,1.6882672407667787,0.207,0.082,0.8289413943777016
CYP27A1,3.8113582530516486e-5,1.6624412533988733,0.126,0.036,0.8416622430213956
LCLAT1,3.846530567877596e-5,0.7173031884333917,0.483,0.271,0.8494293453044095
HECTD2,3.865939933530016e-5,1.1229615224717255,0.333,0.169,0.8537155155214334
XRRA1,3.8706398900285435e-5,1.0418548429469958,0.31,0.148,0.8547534069150032
AXL,3.907817800973686e-5,1.6989671294239874,0.184,0.068,0.8629634049890191
SLFN12,3.973870900424029e-5,1.6093299169393114,0.126,0.036,0.8775499109406384
ARHGEF2,4.042827905393644e-5,1.2855158810370952,0.276,0.126,0.8927776863480784
COBLL1,4.0646184261466325e-5,-0.7815069047751968,0.529,0.733,0.8975896870459609
XIST,4.086821774608518e-5,-3.5259452838909757,0.023,0.201,0.9024928524867991
DENND6A,4.124890325134905e-5,0.945375216670372,0.46,0.269,0.9108995304995411
TMC1,4.1351614228811935e-5,-0.2847132124233721,0.218,0.475,0.9131676970148539
SLX4IP,4.151109833551555e-5,0.9279804666529785,0.529,0.333,0.9166895845431898
IKBKB,4.186617486393452e-5,1.0867169595330552,0.356,0.184,0.924530739520266
CD63,4.1985735213346094e-5,-1.0977796930676353,0.264,0.492,0.9271709907163218
TCF25,4.229921816127103e-5,-0.8126010916235629,0.402,0.635,0.9340936346553481
FOXN3,4.314418489858264e-5,0.9169179680937163,0.805,0.755,0.9527530351154005
RNF149,4.32193834461724e-5,0.7921751830028907,0.678,0.511,0.9544136446418251
CDK17,4.353233015185933e-5,0.8718886869058053,0.69,0.534,0.9613244467435096
KMT2A,4.400241311343509e-5,0.6177874463354819,0.609,0.403,0.9717052887839871
AGAP1,4.4002502376339655e-5,-0.6452173483493018,0.517,0.786,0.9717072599767086
SMAP1,4.411853185020613e-5,0.9890178518643014,0.437,0.25,0.974269538848102
RTN4,4.42657240861005e-5,0.6916484324813033,0.747,0.684,0.9775199849933572
RAB32,4.479988120695919e-5,1.3241187202608424,0.149,0.048,0.9893157766932799
PSME4,4.499376722166094e-5,0.5552379460178741,0.77,0.602,0.9935973615559385
PRG2,0.0025497434879945924,2.6703681691705015,0.115,0.044,1
AC009495.1,9.545755983569499e-5,2.5715878229477602,0.103,0.029,1
ATP8A1,0.0019331769661514455,2.3881795921418254,0.103,0.038,1
C5,6.310823866610341e-5,2.3241187202608424,0.103,0.028,1
FLT4,0.0062302854079759745,2.3082589595068845,0.103,0.042,1
SLCO4A1,6.551874246869973e-4,2.2149822764276523,0.103,0.034,1
NOTUM,3.242923285171214e-4,2.1950483490588937,0.172,0.07,1
HAPLN3,1.1272365719401187e-4,2.166746090774805,0.103,0.029,1
ANKH,0.007435141071605386,2.157633947081619,0.54,0.521,1
AL035587.1,1.1296287741353954e-4,2.077478752677717,0.103,0.029,1
AC008083.3,2.231969408501588e-4,2.033757375248399,0.103,0.031,1
AC010359.3,9.298979900496637e-5,1.9620015352577815,0.115,0.034,1
NLRC4,4.126827452289239e-4,1.958834256179098,0.115,0.038,1
OSBPL6,2.5486359569392054e-4,1.9571845189600054,0.126,0.043,1
PIGO,1.515194087727772e-4,1.9399752289277825,0.103,0.029,1
SCARF1,1.5287661975950728e-4,1.9139800203948378,0.103,0.029,1
HFE,9.330923341431619e-5,1.9100220068261544,0.115,0.034,1
GNB5,0.0034634169588925964,1.907553751235405,0.103,0.04,1
RNF125,4.1576900047624553e-4,1.9019071880942633,0.115,0.039,1
IRAK2,1.6634208070263515e-4,1.890393200077222,0.115,0.035,1
AC104170.1,0.006673203989069799,1.8815585427024606,0.115,0.049,1
CA2,0.0033595185313446212,1.872159844700211,0.103,0.039,1
TESC,3.327068503493197e-4,1.8710278752102907,0.103,0.032,1
ESR1,6.200078632715204e-4,1.860248036457048,0.115,0.039,1
CLEC7A,0.001700847635777746,1.85508633134127,0.115,0.043,1
AL627309.5,7.254390618163011e-4,1.8364706531739228,0.103,0.034,1
AC010737.1,8.93331763263553e-5,1.8323662548411859,0.103,0.028,1
SLC15A3,5.701035876682618e-5,1.7985028029749022,0.138,0.044,1
AC006547.1,6.17162898172274e-5,1.7985028029749022,0.138,0.044,1
PIK3IP1,5.6431656565820126e-5,1.7846970034498715,0.138,0.044,1
SCAMP5,0.0020398501912913735,1.7779184708188094,0.103,0.037,1
ADAMTS20,0.01922074823683838,1.7527153570922174,0.115,0.056,1
AC009690.2,2.5923521026883546e-4,1.751708591495961,0.126,0.042,1
RASGRF1,0.01686579491636341,1.745402702414272,0.103,0.047,1
FCSK,5.382824671683158e-4,1.7440550189525257,0.103,0.033,1
IFFO1,5.483407145640906e-4,1.7440550189525257,0.149,0.059,1
PRTFDC1,0.0032322248334336213,1.7411953648132852,0.115,0.046,1
POU5F2,1.8829970603435265e-4,1.7295554492574108,0.115,0.035,1
PCYT2,5.382824671683158e-4,1.7213349424524425,0.103,0.033,1
AC008937.2,0.0010211396888634506,1.7213349424524425,0.126,0.048,1
C14orf93,6.122563203299728e-4,1.717582807591334,0.115,0.039,1
EPM2A,6.046445922835642e-4,1.701969617585511,0.207,0.096,1
NOL3,1.4489573810808081e-4,1.6989671294239876,0.161,0.06,1
AC010618.3,8.084965670837122e-5,1.6989671294239872,0.126,0.039,1
FO393401.1,1.127196176153159e-4,1.6915875990583902,0.138,0.046,1
AC078883.1,0.010405630041514386,1.6904556295684703,0.103,0.045,1
MDM1,6.600670194626434e-5,1.681550076346578,0.161,0.056,1
ENC1,1.095433027434328e-4,1.6769408230939886,0.195,0.082,1
PLEKHG2,0.026690082570188307,1.6769408230939882,0.103,0.05,1
SMIM3,2.0372144723471532e-4,1.6676029585146521,0.126,0.041,1
RBMX2,0.0011582937045798152,1.6676029585146521,0.126,0.048,1
AC025171.2,2.3333402461464263e-4,1.6624412533988735,0.184,0.076,1
IDNK,6.702871613852113e-5,1.6624412533988733,0.126,0.038,1
TBC1D13,3.225136630183218e-4,1.6624412533988733,0.126,0.043,1
HMOX1,0.11898473936278683,1.6603212015245044,0.115,0.074,1
CEP76,3.172003670195969e-4,1.6569030698574432,0.126,0.043,1
CELF4,4.6221096062967407e-4,1.649385100573427,0.103,0.032,1
C8orf31,3.301470613950853e-4,1.6445193454016107,0.115,0.037,1
TMEM37,0.002629226318740871,1.6300197757064958,0.103,0.038,1
MEF2B,0.0012931704020714464,1.6128104856742733,0.103,0.035,1
AC022098.1,9.177497807033929e-4,1.610910952758791,0.103,0.034,1
ZNF630,2.0124997392875632e-4,1.6079934693764972,0.126,0.041,1
UNC93B1,0.0012085243931408498,1.6079934693764972,0.115,0.041,1
C16orf70,6.87020943587439e-4,1.6063361515137229,0.195,0.09,1
LOXL3,8.631587868759017e-4,1.602940241650212,0.149,0.06,1
ZNF317,3.759794897812239e-4,1.6010407087347303,0.184,0.079,1
EGLN3,0.020503904797694497,1.6000006786229666,0.172,0.098,1
MARCO,9.883749353142553e-4,1.5920519255074757,0.103,0.035,1
PRR5L,1.1977020541605641e-4,1.579227885149892,0.138,0.046,1
ZKSCAN7-AS1,0.0032768976727030456,1.5783769886103989,0.126,0.053,1
WDR47,0.0036220759713674103,1.5756574872568068,0.161,0.076,1
DIO2,0.01080486893025944,1.5739273775715572,0.149,0.075,1
ZNF573,5.699330966381531e-4,1.5734362473401284,0.207,0.098,1
CHST15,3.7079344923377487e-4,1.558104593584138,0.103,0.032,1
PDK4,1.0637050943134437e-4,1.555057718025274,0.23,0.102,1
IFI44,9.019256046399932e-4,1.555057718025274,0.103,0.034,1
SMCO4,4.750722835413079e-5,1.5459555109180216,0.172,0.061,1
SLC27A1,5.088100198590871e-4,1.544355183476179,0.149,0.058,1
MAPRE2,0.0010049755706411203,1.5364595995441583,0.207,0.1,1
MSANTD4,0.022964928301936076,1.5299909573752242,0.103,0.05,1
AC024145.1,7.98137715204802e-5,1.5270546706610402,0.218,0.093,1
CASP10,6.128520037933551e-5,1.524937729648939,0.161,0.056,1
IL13RA1,2.563635683873073e-4,1.5249377296489388,0.184,0.076,1
RHBDF2,2.573510038430864e-4,1.5135778674843912,0.172,0.069,1
AC116362.1,0.035202419975020986,1.5095897653155026,0.103,0.052,1
C1RL,0.004496183148971879,1.5086359173198383,0.103,0.04,1
FBXO10,0.03482688601454679,1.5063220514815914,0.126,0.069,1
UGCG,4.9028517342144044e-5,1.5042934197329147,0.264,0.118,1
TOP3B,0.001851593167325116,1.5012864615842934,0.115,0.043,1
AC009542.1,8.13881865260178e-4,1.4999337235190442,0.126,0.046,1
PLB1,0.004568887621007803,1.4999337235190442,0.115,0.047,1
PPP1R3E,0.004568887621007803,1.4999337235190442,0.115,0.047,1
FAM13A-AS1,5.822547773118327e-4,1.497103521452213,0.172,0.073,1
MAMDC2,9.122343644991438e-4,1.4949845075473107,0.172,0.074,1
TRIM14,7.926965508792997e-4,1.4925162519565613,0.184,0.082,1
LRRC8B,0.005380214934167777,1.4925162519565613,0.149,0.072,1
DKK3,0.005679649570236231,1.4925162519565611,0.103,0.041,1
LENG8-AS1,0.01173123711548605,1.4925162519565611,0.103,0.045,1
SLC6A16,0.0029452842375162947,1.4874630242302755,0.138,0.06,1
HS3ST1,6.302005835709477e-4,1.4829302031273635,0.149,0.058,1
TCF7L2,0.05203617167849827,1.4802254940444535,0.701,0.66,1
DENND4B,0.004868096394881678,1.4800253077733645,0.161,0.078,1
ZNF45,0.013126658408598838,1.4765747080875395,0.103,0.046,1
DNAJC24,1.0012323491458104e-4,1.4704899456265623,0.299,0.154,1
TBX18,0.004954460848074272,1.4704899456265617,0.103,0.041,1
ZNF546,0.010018839940448415,1.4686695100021931,0.115,0.052,1
TSPAN15,0.006212494257318838,1.4652947832215366,0.115,0.049,1
AC012459.1,0.0034912188781602623,1.4639470997597903,0.149,0.067,1
APOL6,3.405974267519598e-4,1.4564879427723472,0.207,0.092,1
ZNF724,0.0020843333297376134,1.4518742674592149,0.126,0.05,1
ANGEL1,3.291691980582984e-4,1.4494475300646756,0.184,0.077,1
LACC1,0.002438513111494212,1.4494475300646754,0.115,0.044,1
AC010210.1,4.6944735476407826e-4,1.4483164480460262,0.138,0.051,1
C3orf70,0.0012971352616045185,1.4452105371782045,0.172,0.078,1
KCTD18,1.4987223790383813e-4,1.445210537178204,0.161,0.059,1
AADAT,0.015028169993967977,1.442475569456966,0.103,0.047,1
CEP164,4.531376560220888e-5,1.4341722657257558,0.195,0.074,1
GOLGA8A,9.917623904811713e-4,1.4341722657257558,0.172,0.076,1
EFNA1,0.0039278622713985216,1.4341722657257558,0.138,0.062,1
MAST3,0.0024605915910889367,1.4325737115002792,0.115,0.044,1
SGSM1,0.002593754853763392,1.4297804966085987,0.115,0.045,1
ITGAE,0.0034821710275360312,1.4297804966085983,0.115,0.046,1
RASGRF2,0.0024181934320597104,1.42623063564079,0.161,0.075,1
SYT1,2.243923966561031e-4,1.4262156441871956,0.448,0.305,1
COL27A1,0.028117462466967693,1.423945523878508,0.241,0.163,1
ABCG1,2.1962694089982306e-4,1.422126924065163,0.138,0.048,1
VIPAS39,0.013129499229861966,1.4185156705127842,0.138,0.069,1
KRBA2,0.008216937847353471,1.4158949703536483,0.103,0.043,1
MEGF8,0.011256971439926365,1.4158949703536483,0.103,0.045,1
SAP30L-AS1,1.5826743862063338e-4,1.4145137399552878,0.195,0.08,1
LINC01089,0.0030667647050944204,1.4123459032725778,0.126,0.052,1
PCLO,0.2215135095048689,1.4118977917482767,0.103,0.072,1
ARSG,0.0024774819846794037,1.4084519871680867,0.149,0.066,1
GIN1,0.023580510360544517,1.3994068475650798,0.115,0.057,1
