"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"Fibroblast2","vCTB2",0.169521606670653,558,553.76,25.0115609632462,8,8,"density_stratified",1,4.24000000000001,1.00765674660321,0.0110042768675921,0.954113505877569,FALSE
"Hofbauer cells","vCTB2",0.295041869611775,199,194.78,14.3030546995169,8,8,"density_stratified",1,4.22,1.02166546872871,0.0309228829983613,0.919274161574728,FALSE
"maternal macrophages","vCTB2",-2.35714332848674,10,19.03,3.83090832386506,8,8,"density_stratified",1,-9.03,0.525486074591409,-0.928275558942298,0.165981339120558,FALSE
"STB","vCTB2",-2.27896728476698,36,53.42,7.64381310524262,8,8,"density_stratified",1,-17.42,0.673904904517523,-0.56938306730428,0.192293382932574,FALSE
"unknown2","vCTB2",0.0800485289381507,6,5.8,2.49848438906955,8,8,"density_stratified",1,0.2,1.03448275844233,0.0489096016268113,0.978476353781954,FALSE
"unknown3","vCTB2",-2.47395564701576,35,52.77,7.18282885101896,8,8,"density_stratified",1,-17.77,0.663255637660351,-0.592363059325593,0.135652387494138,FALSE
"vCTB2","vCTB2",-0.180364593862031,201,203.74,15.1914516100405,8,8,"density_stratified",1,-2.74000000000001,0.986551487184713,-0.0195337476280047,0.950496320261559,FALSE
"vCTBp","vCTB2",-0.340877078930449,2,2.5,1.46680440124618,8,8,"density_stratified",1,-0.5,0.79999999968,-0.321928093661072,0.91057368875096,FALSE
"Endothelial_cells","vCTBp",-0.57737415579222,0,0.46,0.79671040833384,8,8,"density_stratified",1,-0.46,0,-29.8973528539863,0.854708375979683,FALSE
"EVT2","vCTBp",3.55091957049569,6,1.36,1.30670377189122,8,8,"density_stratified",1,4.64,4.41176470263841,2.14135584851175,0.0105604812357694,TRUE
"EVT3","vCTBp",-0.586787462160512,0,0.46,0.783929495902185,8,8,"density_stratified",1,-0.46,0,-29.8973528539863,0.850549607930746,FALSE
"Fibroblast1","vCTBp",1.30274435460606,2,0.8,0.921132372943677,8,8,"density_stratified",1,1.2,2.499999996875,1.32192809366107,0.585088916151403,FALSE
"Fibroblast2","vCTBp",1.33746305080693,11,6.66,3.24494945564595,8,8,"density_stratified",1,4.34,1.65165165140366,0.723909441997625,0.566931125627976,FALSE
"Hofbauer cells","vCTBp",0.576695570714783,3,2.13,1.50859490449179,8,8,"density_stratified",1,0.87,1.40845070356411,0.494109070617035,0.854708375979683,FALSE
"maternal macrophages","vCTBp",-0.462702647491846,0,0.27,0.583528106011228,8,8,"density_stratified",1,-0.27,0,-29.8973528539863,0.881724719698609,FALSE
"STB","vCTBp",-0.810071351651693,0,0.68,0.839432227548159,8,8,"density_stratified",1,-0.68,0,-29.8973528539863,0.784701134450515,FALSE
"unknown2","vCTBp",-0.293405787077008,0,0.08,0.272659924344291,8,8,"density_stratified",1,-0.08,0,-29.8973528539863,0.919274161574728,FALSE
"unknown3","vCTBp",-0.764498417296387,0,0.7,0.915633026044735,8,8,"density_stratified",1,-0.7,0,-29.8973528539863,0.795731456989658,FALSE
