"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"FIB2","Endothelial",-1.77672111406389,1,4.59,2.02057597548998,8,8,"density_stratified",1,-3.59,0.217864923699812,-2.19849414733143,0.834077947120956,FALSE
"Hofbauer cells","Endothelial",-1.79491525332462,0,3.53,1.96666666666667,8,8,"density_stratified",1,-3.53,0,-29.8973528539863,0.826291557300932,FALSE
"STB","Endothelial",-0.660234791605828,5,6.5,2.27191904820928,8,8,"density_stratified",1,-1.5,0.769230769112426,-0.378511621600179,0.950760104824069,FALSE
"STB-progenitor","Endothelial",-0.768178703505324,0,0.55,0.715979233376404,8,8,"density_stratified",1,-0.55,0,-29.8973528539863,0.950564520969266,FALSE
"vCTB","Endothelial",-0.924178898052544,4,5.95,2.10998109044138,8,8,"density_stratified",1,-1.95,0.672268907450039,-0.572889666517042,0.950564520969266,FALSE
"vCTB1","Endothelial",-0.530791040983717,0,0.24,0.452155332208351,8,8,"density_stratified",1,-0.24,0,-29.8973528539863,0.957033259980545,FALSE
"vCTB2","Endothelial",-0.293405787077008,0,0.08,0.272659924344291,8,8,"density_stratified",1,-0.08,0,-29.8973528539863,0.966838643555523,FALSE
"Endothelial","Erythroblasts",-0.485023219858222,0,0.24,0.494821669744247,8,8,"density_stratified",1,-0.24,0,-29.8973528539863,0.957033259980545,FALSE
"Erythroblasts","Erythroblasts",-0.203100959084649,0,0.04,0.196946385566932,8,8,"density_stratified",1,-0.04,0,-29.8973528539863,0.973547708449571,FALSE
"EVT","Erythroblasts",-0.943470711835467,0,0.76,0.805536398239638,8,8,"density_stratified",1,-0.76,0,-29.8973528539863,0.950564520969266,FALSE
"EVT-progenitor","Erythroblasts",-0.519288644812801,0,0.34,0.65474183361602,8,8,"density_stratified",1,-0.34,0,-29.8973528539863,0.957033259980545,FALSE
"EVT3","Erythroblasts",-0.388608991622756,0,0.15,0.385992097056273,8,8,"density_stratified",1,-0.15,0,-29.8973528539863,0.958376821148028,FALSE
"FIB1","Erythroblasts",0.725669169217154,1,0.5,0.689019212175883,8,8,"density_stratified",1,0.5,1.999999996,0.999999997835958,0.950564520969266,FALSE
"FIB2","Erythroblasts",-0.485856771969471,2,2.76,1.56424700315158,8,8,"density_stratified",1,-0.76,0.72463768089687,-0.464668265535241,0.957033259980545,FALSE
"Hofbauer cells","Erythroblasts",-0.0305391958902412,2,2.04,1.30979218029257,8,8,"density_stratified",1,-0.04,0.980392156382161,-0.0285691514324256,0.996604093408634,FALSE
"STB","Erythroblasts",-0.145992151288621,4,4.28,1.91791132182482,8,8,"density_stratified",1,-0.28,0.934579439033977,-0.097610795419817,0.979826385674286,FALSE
"STB-progenitor","Erythroblasts",1.03895108228831,1,0.35,0.625630994607957,8,8,"density_stratified",1,0.65,2.85714284897959,1.51457316921272,0.950564520969266,FALSE
"vCTB","Erythroblasts",-1.03453867456129,2,4,1.9332288373014,8,8,"density_stratified",1,-2,0.499999999875,-0.999999997475284,0.950564520969266,FALSE
"vCTB1","Erythroblasts",2.46605525821128,1,0.14,0.348735088019777,8,8,"density_stratified",1,0.86,7.14285709183673,2.83650125761413,0.502301419091631,FALSE
"vCTB2","Erythroblasts",-0.228265772033699,0,0.05,0.21904291355759,8,8,"density_stratified",1,-0.05,0,-29.8973528539863,0.972335455457416,FALSE
"Endothelial","EVT",0,1,1,1.17206543065538,8,8,"density_stratified",1,0,0.999999999,-1.60171325190746e-16,1,FALSE
"Erythroblasts","EVT",0.479484319493581,1,0.65,0.729950876996722,8,8,"density_stratified",1,0.35,1.53846153609467,0.621488375464491,0.958376821148028,FALSE
"EVT","EVT",-0.167652186055207,3,3.3,1.78941895653874,8,8,"density_stratified",1,-0.3,0.909090908815427,-0.137503522600151,0.975082930677414,FALSE
"EVT-progenitor","EVT",0.486807290229143,3,2.29,1.45848267633583,8,8,"density_stratified",1,0.71,1.3100436675502,0.389614902870196,0.957033259980545,FALSE
"EVT3","EVT",0.315483821138803,1,0.74,0.824131008512554,8,8,"density_stratified",1,0.26,1.3513513495252,0.434402823263782,0.966838643555523,FALSE
"FIB1","EVT",-0.408423274405994,2,2.65,1.59148618681668,8,8,"density_stratified",1,-0.65,0.754716980847277,-0.405992358308679,0.958376821148028,FALSE
"FIB2","EVT",-1.78507798732331,8,14.62,3.70852144568847,8,8,"density_stratified",1,-6.62,0.547195622397593,-0.869871403639867,0.832499577162902,FALSE
"Hofbauer cells","EVT",-0.433855692979732,9,10.23,2.8350440468315,8,8,"density_stratified",1,-1.23,0.879765395808429,-0.184809237029454,0.958376821148028,FALSE
"STB","EVT",-2.09144090578902,12,22.03,4.79573674309703,8,8,"density_stratified",1,-10.03,0.544711756670689,-0.876435086621942,0.70516354946642,FALSE
"STB-progenitor","EVT",-1.42765807058182,0,1.86,1.3028329660297,8,8,"density_stratified",1,-1.86,0,-29.8973528539863,0.950564520969266,FALSE
"vCTB","EVT",0.976837099219492,24,19.83,4.26887963443962,8,8,"density_stratified",1,4.17,1.21028744320674,0.275349729386307,0.950564520969266,FALSE
"vCTB1","EVT",1.3649148858548,2,0.73,0.930460948002427,8,8,"density_stratified",1,1.27,2.73972602364421,1.454031629445,0.950564520969266,FALSE
"vCTB2","EVT",-0.680003912279846,0,0.37,0.544114515576093,8,8,"density_stratified",1,-0.37,0,-29.8973528539863,0.950564520969266,FALSE
"Endothelial","EVT-progenitor",-0.906251159199773,0,0.69,0.761378335452861,8,8,"density_stratified",1,-0.69,0,-29.8973528539863,0.950564520969266,FALSE
"Erythroblasts","EVT-progenitor",-0.797764733324412,0,0.6,0.752101433090355,8,8,"density_stratified",1,-0.6,0,-29.8973528539863,0.950564520969266,FALSE
"EVT","EVT-progenitor",1.39208153600641,4,2.12,1.35049560674531,8,8,"density_stratified",1,1.88,1.88679245194019,0.915935735295637,0.950564520969266,FALSE
"EVT-progenitor","EVT-progenitor",-0.221527323384289,1,1.28,1.26395243485495,8,8,"density_stratified",1,-0.28,0.781249999389648,-0.356143809505731,0.973052344727076,FALSE
"EVT3","EVT-progenitor",-0.71063282925027,0,0.51,0.717670192393766,8,8,"density_stratified",1,-0.51,0,-29.8973528539863,0.950564520969266,FALSE
"FIB1","EVT-progenitor",0.942169999654088,3,1.69,1.39040725085578,8,8,"density_stratified",1,1.31,1.7751479279437,0.827939254172749,0.950564520969266,FALSE
"FIB2","EVT-progenitor",-0.713584595647221,7,8.76,2.46642095418287,8,8,"density_stratified",1,-1.76,0.799086757899648,-0.323575946128106,0.950564520969266,FALSE
"Hofbauer cells","EVT-progenitor",-1.36553261555875,3,6.27,2.39467000742157,8,8,"density_stratified",1,-3.27,0.47846889944522,-1.06350293952102,0.950564520969266,FALSE
"STB","EVT-progenitor",1.04751419766573,16,12.39,3.44625400495475,8,8,"density_stratified",1,3.61,1.29136400312418,0.36889571863487,0.950564520969266,FALSE
"STB-progenitor","EVT-progenitor",-1.13772489601424,0,1.23,1.08110493421678,8,8,"density_stratified",1,-1.23,0,-29.8973528539863,0.950564520969266,FALSE
"vCTB","EVT-progenitor",-1.54797059125362,7,12.25,3.39153729929736,8,8,"density_stratified",1,-5.25,0.571428571381924,-0.807354919650659,0.928193343616264,FALSE
"vCTB1","EVT-progenitor",0.987322389569916,1,0.39,0.617832640540439,8,8,"density_stratified",1,0.61,2.56410255752794,1.35845396777591,0.950564520969266,FALSE
"vCTB2","EVT-progenitor",-0.485023219858222,0,0.24,0.494821669744247,8,8,"density_stratified",1,-0.24,0,-29.8973528539863,0.957033259980545,FALSE
"Endothelial","EVT3",-0.566796503910413,0,0.28,0.494004457510663,8,8,"density_stratified",1,-0.28,0,-29.8973528539863,0.95571734750882,FALSE
"Erythroblasts","EVT3",-0.485023219858222,0,0.24,0.494821669744247,8,8,"density_stratified",1,-0.24,0,-29.8973528539863,0.957033259980545,FALSE
"EVT","EVT3",0.348405653223444,1,0.71,0.832363071518843,8,8,"density_stratified",1,0.29,1.40845070224162,0.494109069262391,0.9632417542477,FALSE
"EVT-progenitor","EVT3",0.9211793668802,1,0.4,0.65133894727893,8,8,"density_stratified",1,0.6,2.49999999375,1.3219280918577,0.950564520969266,FALSE
"EVT3","EVT3",-0.349799299289739,0,0.11,0.31446603773522,8,8,"density_stratified",1,-0.11,0,-29.8973528539863,0.96295787645599,FALSE
"FIB1","EVT3",-0.696562286395647,0,0.49,0.703454678603025,8,8,"density_stratified",1,-0.49,0,-29.8973528539863,0.950564520969266,FALSE
"FIB2","EVT3",-0.945132263283271,1,2.54,1.62940157571714,8,8,"density_stratified",1,-1.54,0.393700787246574,-1.34482849390099,0.950564520969266,FALSE
"Hofbauer cells","EVT3",0.1499999998875,2,1.8,1.33333333333333,8,8,"density_stratified",1,0.2,1.11111111049383,0.152003093941978,0.979000395843948,FALSE
"STB","EVT3",0.169035367931872,5,4.64,2.129731808411,8,8,"density_stratified",1,0.36,1.07758620666431,0.10780329056241,0.975082930677414,FALSE
"STB-progenitor","EVT3",-0.521706029394297,0,0.29,0.555868598672293,8,8,"density_stratified",1,-0.29,0,-29.8973528539863,0.957033259980545,FALSE
"vCTB","EVT3",1.35570904627399,7,4.1,2.13910204893492,8,8,"density_stratified",1,2.9,1.70731707275431,0.771731012820013,0.950564520969266,FALSE
"vCTB1","EVT3",-0.515468487267734,0,0.23,0.446196043338474,8,8,"density_stratified",1,-0.23,0,-29.8973528539863,0.957033259980545,FALSE
"vCTB2","EVT3",-0.272976424716646,0,0.07,0.256432399976243,8,8,"density_stratified",1,-0.07,0,-29.8973528539863,0.966838643555523,FALSE
"Endothelial","FIB1",-0.939372612725046,0,0.72,0.766469012729639,8,8,"density_stratified",1,-0.72,0,-29.8973528539863,0.950564520969266,FALSE
"Erythroblasts","FIB1",-0.684797318185309,0,0.45,0.657128740672771,8,8,"density_stratified",1,-0.45,0,-29.8973528539863,0.950564520969266,FALSE
"EVT","FIB1",1.64785574845,5,2.6,1.45643816250884,8,8,"density_stratified",1,2.4,1.92307692233728,0.943416471828951,0.899103477377372,FALSE
"EVT-progenitor","FIB1",-0.418328884722559,1,1.53,1.26694574278124,8,8,"density_stratified",1,-0.53,0.653594770814644,-0.613531651653542,0.958376821148028,FALSE
"EVT3","FIB1",0.40279126393476,1,0.65,0.868936421753919,8,8,"density_stratified",1,0.35,1.53846153609467,0.621488375464491,0.958376821148028,FALSE
"FIB1","FIB1",0.106402415083745,2,1.85,1.40974243653716,8,8,"density_stratified",1,0.15,1.08108108049671,0.11247472981307,0.985763701700604,FALSE
"FIB2","FIB1",-1.0240773894391,7,10.26,3.18335316509767,8,8,"density_stratified",1,-3.26,0.682261208510501,-0.55160390180076,0.950564520969266,FALSE
"Hofbauer cells","FIB1",0.426999727144801,8,6.9,2.57611405732814,8,8,"density_stratified",1,1.1,1.15942028968704,0.213403639144432,0.958376821148028,FALSE
"STB","FIB1",-0.353801508024212,14,15.22,3.44826116332639,8,8,"density_stratified",1,-1.22,0.91984231268595,-0.120541530197591,0.96295787645599,FALSE
"STB-progenitor","FIB1",-0.0823701278397482,1,1.09,1.09262911540851,8,8,"density_stratified",1,-0.0900000000000001,0.91743119181887,-0.124328134753238,0.991617674111661,FALSE
"vCTB","FIB1",-0.101575396258158,14,14.38,3.74106342575952,8,8,"density_stratified",1,-0.380000000000001,0.973574408833548,-0.0386368472254418,0.987203587432742,FALSE
"vCTB1","FIB1",-0.798401022562393,0,0.61,0.764027076573451,8,8,"density_stratified",1,-0.61,0,-29.8973528539863,0.950564520969266,FALSE
"vCTB2","FIB1",-0.544699225767817,0,0.28,0.514045157785213,8,8,"density_stratified",1,-0.28,0,-29.8973528539863,0.957033259980545,FALSE
"Endothelial","FIB2",1.24937312993421,7,4.57,1.94497539648431,8,8,"density_stratified",1,2.43,1.53172866487271,0.615160757400445,0.950564520969266,FALSE
"Erythroblasts","FIB2",-1.2156123735431,1,2.95,1.60412977131912,8,8,"density_stratified",1,-1.95,0.338983050732548,-1.56071495070758,0.950564520969266,FALSE
"EVT","FIB2",-1.20966751763843,11,14.86,3.19095945167315,8,8,"density_stratified",1,-3.86,0.74024226105382,-0.43393059027471,0.950564520969266,FALSE
"EVT-progenitor","FIB2",-0.14591203708095,8,8.4,2.74137766736937,8,8,"density_stratified",1,-0.4,0.952380952267574,-0.0703893265483176,0.979826385674286,FALSE
"EVT3","FIB2",-0.585839520866818,2,2.96,1.6386740143337,8,8,"density_stratified",1,-0.96,0.675675675447407,-0.565597174206434,0.953084748043287,FALSE
"FIB1","FIB2",-1.36480800807969,7,10.68,2.6963499458162,8,8,"density_stratified",1,-3.68,0.655430711549117,-0.609484817789168,0.950564520969266,FALSE
"FIB2","FIB2",0.780663573787279,60,54.89,6.54571337872074,8,8,"density_stratified",1,5.11,1.09309528145212,0.128419162702228,0.950564520969266,FALSE
"Hofbauer cells","FIB2",-0.244261618918323,37,38.36,5.56780064661119,8,8,"density_stratified",1,-1.36,0.964546402477462,-0.0520774481563418,0.970019772785974,FALSE
"STB","FIB2",0.775525162159349,89,83.64,6.91144563807608,8,8,"density_stratified",1,5.36,1.06408417024075,0.0896122754901036,0.950564520969266,FALSE
"STB-progenitor","FIB2",1.05409031581772,10,7.46,2.40966069114816,8,8,"density_stratified",1,2.54,1.34048257354685,0.422752465289709,0.950564520969266,FALSE
"vCTB","FIB2",-1.79273796597138,66,80.86,8.28899721000525,8,8,"density_stratified",1,-14.86,0.816225575057924,-0.292960177388839,0.826794925627911,FALSE
"vCTB1","FIB2",0.718694468123787,4,2.8,1.66969421987344,8,8,"density_stratified",1,1.2,1.42857142806122,0.514573173324397,0.950564520969266,FALSE
"vCTB2","FIB2",-0.438910568022039,1,1.52,1.18475160419236,8,8,"density_stratified",1,-0.52,0.65789473640928,-0.604071322425106,0.958376821148028,FALSE
"Endothelial","Hofbauer cells",0.716215610143168,4,2.89,1.54981263122972,8,8,"density_stratified",1,1.11,1.38408304450378,0.468930507817191,0.950564520969266,FALSE
"Erythroblasts","Hofbauer cells",5.03690380678229,8,1.8,1.23091490979333,8,8,"density_stratified",1,6.2,4.44444444197531,2.15200309296816,0.000396888138413619,TRUE
"EVT","Hofbauer cells",-1.35939645831102,6,9.94,2.89834505199157,8,8,"density_stratified",1,-3.94,0.603621730321567,-0.728283348821481,0.950564520969266,FALSE
"EVT-progenitor","Hofbauer cells",0.751531194809891,8,6.16,2.44833482888747,8,8,"density_stratified",1,1.84,1.29870129849047,0.377069649956495,0.950564520969266,FALSE
"EVT3","Hofbauer cells",0.793746843364541,3,1.84,1.46142313371507,8,8,"density_stratified",1,1.16,1.63043478172259,0.705256734539648,0.950564520969266,FALSE
"FIB1","Hofbauer cells",-0.247142818601565,6,6.63,2.54913334450766,8,8,"density_stratified",1,-0.63,0.904977375429113,-0.14404636824013,0.969976441592434,FALSE
"FIB2","Hofbauer cells",0.938279706922527,45,39.47,5.8937648957576,8,8,"density_stratified",1,5.53,1.14010640990271,0.189168483440148,0.950564520969266,FALSE
"Hofbauer cells","Hofbauer cells",0.950529323691575,30,25.86,4.35546794387251,8,8,"density_stratified",1,4.14,1.16009280737973,0.214240226760803,0.950564520969266,FALSE
"STB","Hofbauer cells",-0.149580033356268,57,58.06,7.08650731027534,8,8,"density_stratified",1,-1.06,0.981743024440549,-0.0265826512425195,0.979000395843948,FALSE
"STB-progenitor","Hofbauer cells",0.368495588797274,6,5.26,2.00816515076008,8,8,"density_stratified",1,0.74,1.14068441042953,0.189899702194065,0.962226360114688,FALSE
"vCTB","Hofbauer cells",-1.07444469060361,48,55.75,7.21302833612747,8,8,"density_stratified",1,-7.75,0.860986547069758,-0.215937397549396,0.950564520969266,FALSE
"vCTB1","Hofbauer cells",0.771564632031745,3,2.01,1.28310702451652,8,8,"density_stratified",1,0.99,1.49253731269028,0.577766999565799,0.950564520969266,FALSE
"vCTB2","Hofbauer cells",-1.02676569154396,0,0.95,0.925235432774062,8,8,"density_stratified",1,-0.95,0,-29.8973528539863,0.950564520969266,FALSE
"Endothelial","STB",-0.66664834414941,5,6.46,2.19006019012347,8,8,"density_stratified",1,-1.46,0.773993807929722,-0.369606068391203,0.950564520969266,FALSE
"Erythroblasts","STB",-0.910263705362451,3,4.57,1.72477490845863,8,8,"density_stratified",1,-1.57,0.656455142088303,-0.607231662680172,0.950564520969266,FALSE
"EVT","STB",0.736214080889066,24,21.2,3.80324157326963,8,8,"density_stratified",1,2.8,1.13207547164471,0.178970142251648,0.950564520969266,FALSE
"EVT-progenitor","STB",0.228020983898323,14,13.3,3.06989290110297,8,8,"density_stratified",1,0.699999999999999,1.05263157886822,0.074000582705864,0.972335455457416,FALSE
"EVT3","STB",0.388535843225882,5,4.29,1.82737323207191,8,8,"density_stratified",1,0.71,1.16550116522949,0.220950448064081,0.958376821148028,FALSE
"FIB1","STB",-0.254016990825977,14,14.87,3.42496774297278,8,8,"density_stratified",1,-0.869999999999999,0.941492938739644,-0.0869778187847621,0.969433256235414,FALSE
"FIB2","STB",1.33331118086224,93,83.23,7.32762174269663,8,8,"density_stratified",1,9.77,1.11738555807861,0.160127080353297,0.950564520969266,FALSE
"Hofbauer cells","STB",0.158934272572408,59,57.94,6.66942367234322,8,8,"density_stratified",1,1.06,1.01829478769385,0.0261552712580383,0.977535208813751,FALSE
"STB","STB",0.883101033484277,130,121.79,9.29678449896533,8,8,"density_stratified",1,8.20999999999999,1.06741111748857,0.0941159440805902,0.950564520969266,FALSE
"STB-progenitor","STB",0.243233490652593,11,10.32,2.79566764400878,8,8,"density_stratified",1,0.68,1.06589147276493,0.092060554202482,0.970019772785974,FALSE
"vCTB","STB",1.93251064477916,137,117.31,10.1888183908646,8,8,"density_stratified",1,19.69,1.16784587843178,0.223849894380159,0.76203180822432,FALSE
"vCTB1","STB",-0.745988542336673,3,4.36,1.82308429965165,8,8,"density_stratified",1,-1.36,0.688073394337598,-0.539365632515222,0.950564520969266,FALSE
"vCTB2","STB",-0.999154317809926,1,2.16,1.16098182064957,8,8,"density_stratified",1,-1.16,0.462962962748628,-1.11103130994044,0.950564520969266,FALSE
"Endothelial","STB-progenitor",-0.71063282925027,0,0.51,0.717670192393766,8,8,"density_stratified",1,-0.51,0,-29.8973528539863,0.950564520969266,FALSE
"Erythroblasts","STB-progenitor",-0.652664839756239,0,0.38,0.582228390745332,8,8,"density_stratified",1,-0.38,0,-29.8973528539863,0.951136289112769,FALSE
"EVT","STB-progenitor",0.961438838157018,3,1.7,1.35214009195898,8,8,"density_stratified",1,1.3,1.76470588131488,0.819427754327062,0.950564520969266,FALSE
"EVT-progenitor","STB-progenitor",0.946523857696997,2,1.06,0.993107560268588,8,8,"density_stratified",1,0.94,1.8867924510502,0.915935734615121,0.950564520969266,FALSE
"EVT3","STB-progenitor",-0.655251735923591,0,0.44,0.671497647731614,8,8,"density_stratified",1,-0.44,0,-29.8973528539863,0.950760104824069,FALSE
"FIB1","STB-progenitor",2.81720666904283,4,1.23,0.983243447355576,8,8,"density_stratified",1,2.77,3.25203251768127,1.70134168370619,0.300823658603879,FALSE
"FIB2","STB-progenitor",-0.734547471586759,5,7.33,3.17202099168924,8,8,"density_stratified",1,-2.33,0.682128240016081,-0.551885101553555,0.950564520969266,FALSE
"Hofbauer cells","STB-progenitor",-0.118171953613406,5,5.26,2.20018364706405,8,8,"density_stratified",1,-0.26,0.950570342024606,-0.0731347033867767,0.984592455978241,FALSE
"STB","STB-progenitor",0.100225225477043,11,10.7,2.99325841844568,8,8,"density_stratified",1,0.300000000000001,1.02803738308149,0.0398927283920304,0.987517519901636,FALSE
"STB-progenitor","STB-progenitor",-0.958509445743623,0,0.76,0.792897766857032,8,8,"density_stratified",1,-0.76,0,-29.8973528539863,0.950564520969266,FALSE
"vCTB","STB-progenitor",0.417606997389825,11,9.85,2.75378527364305,8,8,"density_stratified",1,1.15,1.11675126892216,0.159307895213685,0.958376821148028,FALSE
"vCTB1","STB-progenitor",-0.683506464435891,0,0.46,0.673000217629454,8,8,"density_stratified",1,-0.46,0,-29.8973528539863,0.950564520969266,FALSE
"vCTB2","STB-progenitor",-0.469041574882343,0,0.2,0.426401432711221,8,8,"density_stratified",1,-0.2,0,-29.8973528539863,0.958376821148028,FALSE
"Endothelial","vCTB",0.380047758412766,7,6.06,2.47337335587973,8,8,"density_stratified",1,0.94,1.15511551136054,0.208037129370271,0.958665039892187,FALSE
