"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"maternal macrophages","Endothelial_cells","COL1A2","ITGA9_ITGB1",0.0153390343476801,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"myeloid_unknown","Endothelial_cells","COL1A2","ITGA9_ITGB1",0.00291858882575597,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"unknown2","Endothelial_cells","COL1A2","ITGA9_ITGB1",0.00582019090736593,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB2","Endothelial_cells","COL1A2","ITGA9_ITGB1",0.00291858882575597,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTBp","Endothelial_cells","COL1A2","ITGA9_ITGB1",0.00291858882575597,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT2","Fibroblast1","COL1A2","ITGA9_ITGB1",0.00716573535680278,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast1","Fibroblast1","COL1A2","ITGA9_ITGB1",0.0571118325098556,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast2","Fibroblast1","COL1A2","ITGA9_ITGB1",0.0871567963660079,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Hofbauer cells","Fibroblast1","COL1A2","ITGA9_ITGB1",0.0280597355106574,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"maternal macrophages","Fibroblast1","COL1A2","ITGA9_ITGB1",0.0369899570058592,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"myeloid_unknown","Fibroblast1","COL1A2","ITGA9_ITGB1",0.00716573535680278,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"unknown2","Fibroblast1","COL1A2","ITGA9_ITGB1",0.0142295058404945,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB2","Fibroblast1","COL1A2","ITGA9_ITGB1",0.00716573535680278,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTBp","Fibroblast1","COL1A2","ITGA9_ITGB1",0.00716573535680278,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT2","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.00299353726281385,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast1","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.0245788061582149,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast2","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.0382024677420922,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Hofbauer cells","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.0118675710032039,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"maternal macrophages","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.0157279047456218,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"myeloid_unknown","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.00299353726281385,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"unknown2","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.00596920548657425,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB2","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.00299353726281385,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTBp","Hofbauer cells","COL1A2","ITGA9_ITGB1",0.00299353726281385,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT2","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.00461714576926827,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast1","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.037469660641184,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast2","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.0578150188662877,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Hofbauer cells","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.0182162616705607,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"maternal macrophages","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.0240913750722086,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"myeloid_unknown","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.00461714576926827,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"unknown2","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.009191851420638,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB2","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.00461714576926827,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTBp","myeloid_unknown","COL1A2","ITGA9_ITGB1",0.00461714576926827,0,"COL1A2_ITGA9_ITGB1","COL1A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial_cells","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.0352135452315055,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT2","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.0401741522379034,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT3","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.0387683685022794,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast1","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.0348328877238432,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast2","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.0326249596803103,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"maternal macrophages","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.0115730246021716,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"STB","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.00291858882575597,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"unknown2","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.00870495411365822,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB1","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.00291858882575597,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB2","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.00870495411365822,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB3","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.00291858882575597,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTBp","Endothelial_cells","COL4A1","ITGA9_ITGB1",0.00870495411365822,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial_cells","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0825649275995587,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT2","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0935492294002265,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT3","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0904517409123369,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast1","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0817157571550619,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast2","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0767724783072394,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"maternal macrophages","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0280597355106574,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"STB","Fibroblast1","COL4A1","ITGA9_ITGB1",0.00716573535680278,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"unknown2","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0211934724408034,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB1","Fibroblast1","COL4A1","ITGA9_ITGB1",0.00716573535680278,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB2","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0211934724408034,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB3","Fibroblast1","COL4A1","ITGA9_ITGB1",0.00716573535680278,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTBp","Fibroblast1","COL4A1","ITGA9_ITGB1",0.0211934724408034,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial_cells","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.0360878018308441,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT2","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.0411663121990626,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT3","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.0397272475360757,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast1","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.0356980433169142,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast2","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.033437176095842,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"maternal macrophages","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.0118675710032039,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"STB","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.00299353726281385,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"unknown2","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.00892716419112676,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB1","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.00299353726281385,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB2","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.00892716419112676,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTB3","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.00299353726281385,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"vCTBp","Hofbauer cells","COL4A1","ITGA9_ITGB1",0.00892716419112676,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial_cells","myeloid_unknown","COL4A1","ITGA9_ITGB1",0.0546764329089377,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"EVT2","myeloid_unknown","COL4A1","ITGA9_ITGB1",0.0622020494010924,0,"COL4A1_ITGA9_ITGB1","COL4A1 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
